"customer_id","monetary_net"
"14422",10200.92
"16984",10195.15
"17448",10162.38
"18229",10150.51
"16327",10133.82
"15719",10118.87
"18055",10110.59
"15547",10043.55
"13985",9982.31
"14796",9972.76
"16182",9971.65
"14101",9942.13
"13680",9899.56
"16131",9866.27
"12590",9853.48
"14755",9851.45
"13941",9826.63
"12490",9818.64
"14828",9803.46
"16353",9781.93
"12758",9779.00
"17306",9751.77
"13018",9742.81
"18260",9737.10
"15694",9734.13
"14085",9707.92
"14329",9695.92
"14944",9674.92
"15805",9668.62
"16701",9614.59
"17049",9588.83
"16782",9552.62
"14091",9530.08
"12839",9525.22
"17315",9507.53
"12539",9498.90
"14439",9443.04
"13999",9438.01
"13599",9433.75
"13735",9422.36
"18109",9416.41
"15727",9371.71
"17811",9358.53
"14045",9334.23
"15981",9268.07
"17809",9247.35
"17504",9238.42
"13267",9197.66
"17230",9159.45
"15249",9147.15
"14367",9134.12
"13162",9116.94
"16709",9056.01
"15939",9047.64
"13327",8996.03
"17757",8994.44
"15150",8967.44
"17068",8953.03
"14292",8887.90
"14060",8882.30
"12766",8877.14
"14709",8866.48
"15903",8859.82
"15867",8834.20
"14135",8800.80
"13555",8798.99
"12747",8786.53
"16532",8756.64
"16700",8747.12
"15260",8677.88
"16186",8676.23
"13263",8676.20
"15570",8672.44
"12359",8652.34
"15497",8643.46
"12957",8628.42
"13756",8595.65
"16550",8556.82
"13758",8544.29
"17576",8540.80
"16945",8530.66
"12798",8510.93
"13269",8507.01
"13209",8438.06
"14160",8421.47
"14286",8396.70
"18139",8393.22
"15786",8379.65
"13069",8348.79
"15281",8317.62
"15984",8304.82
"17686",8296.81
"14676",8285.49
"14057",8276.10
"12637",8215.16
"13206",8211.00
"14146",8208.87
"15034",8200.25
"13139",8193.83
"15998",8186.19
"13381",8185.02
"17396",8177.10
"17611",8170.93
"16722",8168.31
"17365",8165.34
"13715",8108.09
"13047",8100.09
"16672",8093.59
"13426",8076.76
"15502",8069.33
"14056",8062.46
"15955",8050.23
"17593",8040.52
"13148",7999.61
"13869",7996.87
"13174",7995.36
"15298",7958.43
"16767",7954.76
"13448",7952.81
"18041",7936.04
"15482",7932.63
"14525",7915.71
"12380",7888.00
"12428",7877.20
"14291",7844.40
"12643",7835.30
"16303",7823.72
"13871",7804.95
"17409",7793.51
"16670",7786.66
"15544",7779.58
"12867",7778.66
"17730",7757.35
"14395",7754.73
"17739",7718.14
"17085",7713.67
"16592",7624.46
"16556",7610.23
"17426",7606.37
"13373",7587.19
"12720",7574.49
"13137",7541.61
"13141",7524.13
"14159",7494.67
"13709",7492.41
"17091",7462.15
"15179",7426.82
"14030",7405.10
"15046",7394.78
"17696",7380.89
"16242",7370.50
"14175",7350.44
"17238",7331.67
"13534",7324.50
"15622",7318.08
"13815",7285.79
"13082",7268.92
"14282",7245.76
"15270",7241.19
"17602",7240.73
"16253",7238.96
"14092",7215.64
"14841",7163.00
"16745",7157.10
"14243",7152.06
"16729",7041.69
"13451",7019.11
"13183",7010.88
"14145",7006.05
"17231",6958.83
"17690",6954.30
"17769",6944.96
"16265",6893.62
"17965",6883.45
"15950",6878.71
"15301",6867.44
"15129",6860.18
"16570",6841.82
"16187",6841.24
"14800",6832.60
"18231",6821.37
"16170",6813.67
"12841",6808.00
"12830",6748.40
"14401",6703.40
"16497",6695.28
"16145",6693.60
"13993",6690.36
"12417",6688.71
"14844",6688.43
"12662",6687.69
"14688",6666.93
"15521",6665.99
"14461",6661.01
"17001",6640.80
"17700",6640.72
"13953",6640.68
"13983",6638.85
"13384",6635.09
"16401",6628.99
"17975",6595.18
"13552",6588.63
"12613",6573.82
"15321",6573.40
"13831",6571.14
"17017",6553.79
"12712",6521.78
"12836",6520.58
"14855",6520.30
"14221",6506.59
"12823",6501.50
"15980",6496.28
"13015",6459.08
"12626",6388.35
"16655",6388.16
"13520",6377.25
"12356",6371.73
"15750",6362.60
"13883",6342.74
"12843",6340.56
"12749",6328.49
"14227",6327.31
"13394",6323.88
"18094",6322.62
"12656",6320.78
"14702",6310.28
"13654",6308.00
"14562",6308.00
"14766",6301.88
"14388",6289.95
"12484",6287.80
"13590",6284.74
"12913",6283.24
"14154",6263.60
"14004",6258.45
"16940",6245.41
"18245",6236.23
"15674",6217.85
"13615",6212.23
"12497",6211.75
"15673",6199.37
"13334",6195.05
"16938",6162.11
"12779",6158.60
"18118",6157.87
"14113",6156.75
"12429",6154.01
"17669",6142.35
"17799",6121.78
"13935",6116.92
"14852",6108.88
"17419",6100.65
"13136",6097.90
"14390",6079.48
"13230",6076.45
"18061",6075.31
"12406",6072.21
"17509",6069.24
"13317",6068.53
"18178",6054.49
"12664",6052.04
"14560",6050.44
"16954",6037.33
"16103",6002.76
"16717",5987.41
"17873",5979.01
"17625",5978.90
"17819",5977.25
"12835",5972.19
"14530",5968.62
"13266",5965.30
"14918",5955.81
"15372",5954.42
"14257",5942.00
"15755",5936.95
"16156",5923.39
"14180",5909.00
"16710",5908.60
"12455",5879.95
"12500",5872.31
"14440",5870.13
"17644",5864.54
"18065",5836.88
"15785",5825.33
"14535",5815.13
"17457",5799.01
"17146",5788.39
"13658",5772.07
"12910",5747.02
"13771",5726.07
"17672",5707.08
"14105",5703.98
"14534",5702.97
"16458",5690.89
"13870",5689.84
"14099",5685.71
"16279",5685.38
"13157",5667.71
"16409",5652.74
"12727",5646.53
"17491",5636.72
"17651",5632.59
"13722",5629.16
"16003",5613.83
"13901",5599.34
"12633",5595.21
"16200",5594.60
"18145",5592.04
"16011",5587.56
"18075",5579.91
"16735",5578.86
"15854",5578.28
"15228",5570.52
"12615",5564.88
"17203",5564.09
"16316",5533.31
"14112",5524.51
"14210",5509.37
"15581",5486.79
"14572",5484.98
"17092",5479.76
"14907",5476.62
"16992",5460.10
"14189",5453.38
"16609",5450.96
"14732",5447.52
"13593",5444.81
"13769",5444.33
"17069",5441.35
"17685",5439.95
"12480",5435.10
"17512",5432.27
"12378",5416.32
"15299",5408.61
"14249",5400.46
"13115",5379.45
"16607",5375.18
"14626",5374.77
"17719",5367.80
"17863",5360.48
"13362",5357.57
"15641",5345.55
"14459",5339.14
"16008",5339.13
"16456",5323.44
"17584",5294.42
"13842",5294.39
"12362",5284.58
"15628",5284.18
"15514",5275.79
"14442",5272.02
"17204",5263.69
"15394",5251.40
"13931",5250.78
"13975",5224.85
"13014",5220.83
"15152",5197.97
"16393",5192.61
"15812",5186.17
"13763",5181.99
"17612",5156.14
"17157",5139.45
"17838",5134.49
"14930",5126.74
"16308",5120.00
"17061",5116.13
"13107",5109.62
"15722",5095.95
"12625",5095.38
"18198",5083.06
"17663",5081.04
"14713",5069.36
"12432",5059.32
"15443",5054.44
"12594",5044.51
"16153",5037.51
"16931",5032.22
"17861",5025.19
"15527",5021.03
"12759",5020.74
"15796",5015.75
"15367",5005.73
"12444",5005.46
"17084",4997.96
"14493",4993.76
"14546",4987.97
"12562",4966.92
"17758",4964.03
"17469",4958.34
"14639",4946.81
"14209",4937.37
"15898",4934.50
"17346",4933.63
"15971",4930.43
"12708",4921.72
"12347",4921.53
"13198",4912.28
"18144",4892.95
"15332",4892.68
"16986",4888.75
"12600",4879.29
"12688",4873.81
"12700",4867.99
"16686",4861.72
"14107",4853.70
"17449",4852.15
"17059",4846.87
"13562",4838.18
"16919",4837.56
"12449",4835.89
"12483",4823.47
"13044",4818.35
"13875",4814.37
"17802",4808.94
"13021",4806.66
"15379",4806.44
"13495",4790.41
"17519",4767.50
"17213",4766.03
"15529",4756.21
"14081",4747.52
"17652",4737.13
"12955",4734.26
"15606",4733.47
"17082",4732.03
"14191",4713.41
"13988",4708.64
"13659",4706.43
"12395",4700.82
"14825",4696.28
"15410",4685.72
"17829",4680.42
"16905",4677.12
"16904",4675.36
"13329",4672.82
"15187",4670.08
"14235",4666.99
"15485",4663.92
"15123",4656.17
"13124",4641.66
"17400",4623.28
"15484",4620.90
"18097",4616.77
"15245",4610.84
"17402",4601.41
"16326",4601.25
"13971",4593.83
"12578",4572.45
"15416",4554.65
"12553",4548.82
"17508",4546.78
"13571",4537.26
"12782",4526.04
"17567",4519.16
"17442",4517.70
"13851",4516.76
"17314",4514.70
"17308",4511.76
"16143",4511.13
"13527",4507.59
"13958",4504.78
"18257",4496.80
"17613",4494.77
"13510",4488.39
"14032",4482.21
"13634",4479.85
"12627",4478.53
"17596",4478.11
"13491",4467.66
"15271",4458.29
"16255",4457.59
"17220",4457.31
"12916",4455.93
"15764",4453.28
"15122",4451.22
"18069",4450.07
"13435",4431.93
"18093",4429.61
"14625",4429.18
"16320",4428.85
"14341",4428.17
"18064",4427.98
"14701",4423.96
"16546",4421.04
"17138",4417.27
"12598",4414.67
"16912",4413.80
"12349",4404.54
"16563",4402.36
"15203",4400.18
"17754",4383.08
"16626",4379.65
"14648",4378.00
"14514",4375.79
"14441",4370.09
"12752",4366.78
"17188",4361.83
"13297",4352.67
"17050",4348.46
"18272",4347.33
"12917",4329.50
"13523",4325.07
"15240",4320.45
"12370",4316.56
"12928",4304.89
"14211",4301.69
"17937",4301.22
"14277",4296.27
"17372",4295.18
"13880",4293.86
"14334",4292.98
"12454",4292.71
"16125",4292.35
"17191",4284.84
"13505",4282.88
"14854",4282.37
"14307",4279.97
"12408",4279.64
"16081",4278.96
"15845",4273.65
"14466",4267.15
"16283",4257.87
"16118",4255.43
"16293",4253.45
"17930",4242.92
"14685",4241.16
"16712",4232.87
"14001",4216.10
"12360",4212.89
"14290",4208.93
"12757",4205.25
"18079",4203.93
"14239",4203.72
"12523",4201.05
"13911",4200.04
"18230",4197.46
"17412",4187.68
"15861",4185.40
"12935",4182.01
"16072",4180.09
"18287",4177.89
"14868",4170.06
"16743",4165.90
"12653",4160.83
"16749",4157.88
"15633",4156.91
"17673",4156.63
"16209",4146.78
"17738",4145.36
"14482",4141.06
"13461",4138.50
"15002",4138.08
"12422",4119.35
"13450",4117.54
"12536",4106.82
"14408",4102.27
"16477",4094.37
"14566",4092.00
"15493",4087.13
"16858",4085.74
"18194",4084.20
"18077",4078.79
"15518",4074.83
"14913",4073.13
"14740",4068.86
"12876",4068.59
"12371",4067.38
"12569",4064.99
"16875",4053.20
"17682",4050.28
"13421",4044.45
"17083",4035.08
"15050",4032.27
"16571",4025.05
"12726",4014.60
"12840",4013.87
"16098",4010.70
"13048",4000.08
"16241",3992.86
"15665",3987.07
"15782",3985.65
"15680",3985.59
"17618",3976.34
"14025",3969.10
"16732",3966.79
"15572",3965.20
"14547",3953.95
"14824",3952.51
"16771",3949.60
"18259",3941.90
"12721",3933.83
"13982",3927.49
"14465",3925.85
"13542",3924.09
"13895",3923.62
"16455",3917.92
"15752",3916.46
"15051",3911.91
"15819",3911.28
"12388",3901.11
"14498",3900.83
"15571",3892.35
"17218",3891.39
"14817",3889.21
"12358",3887.07
"17667",3883.80
"14047",3881.11
"17406",3874.00
"16218",3872.30
"16791",3865.06
"17728",3861.13
"15195",3861.00
"16440",3856.97
"15067",3850.13
"15804",3848.55
"18073",3846.74
"17646",3843.16
"13037",3842.55
"16841",3841.16
"15708",3840.73
"13995",3836.26
"13213",3834.62
"14565",3833.87
"14532",3833.03
"16341",3832.29
"14655",3829.23
"17287",3810.61
"13357",3805.51
"15421",3805.34
"13481",3803.09
"16636",3802.04
"14878",3783.48
"16928",3777.88
"16150",3761.27
"17553",3757.60
"17173",3755.65
"17293",3750.63
"12670",3750.39
"16128",3748.40
"14309",3747.96
"15696",3732.12
"17071",3730.96
"17211",3728.80
"12853",3728.50
"12502",3723.87
"14364",3717.35
"15288",3715.38
"15370",3713.51
"12737",3710.50
"14540",3699.74
"17954",3699.74
"16240",3693.81
"14515",3693.70
"15494",3693.50
"12530",3689.86
"12510",3689.33
"12857",3684.25
"12597",3683.13
"13126",3679.03
"15532",3675.00
"15704",3660.88
"15255",3647.37
"16466",3642.09
"12623",3639.84
"13632",3632.36
"16748",3632.29
"14649",3630.04
"17096",3629.58
"14770",3624.89
"12468",3624.55
"13305",3616.41
"15834",3615.54
"13446",3608.86
"16053",3606.14
"18242",3605.21
"16094",3599.16
"16503",3597.89
"14744",3596.02
"14970",3593.40
"14653",3593.06
"15480",3592.25
"15569",3583.45
"14132",3580.13
"14857",3578.93
"17063",3576.88
"15365",3573.26
"14593",3568.69
"13750",3563.60
"15024",3559.39
"14737",3554.17
"16444",3551.68
"17848",3546.36
"15079",3544.80
"14503",3543.26
"15791",3541.79
"17019",3541.59
"17528",3540.10
"17659",3536.33
"16336",3517.69
"15858",3509.91
"18044",3502.66
"12645",3499.10
"15505",3497.14
"17311",3490.66
"16950",3482.59
"15306",3480.98
"16983",3479.48
"17722",3476.82
"15712",3467.46
"16325",3463.84
"12631",3452.27
"17526",3450.04
"14640",3446.33
"14837",3445.82
"13734",3445.34
"13536",3444.39
"13849",3443.80
"16208",3440.45
"16395",3439.51
"15811",3438.85
"15974",3429.55
"17913",3429.29
"12377",3426.32
"17597",3425.29
"17876",3424.02
"13313",3423.27
"12609",3417.86
"16281",3416.52
"15222",3415.66
"16347",3415.56
"13437",3408.06
"15114",3400.12
"15059",3395.25
"16271",3391.87
"17723",3378.40
"17307",3378.31
"13135",3371.45
"17725",3371.13
"16719",3368.87
"13707",3365.86
"13285",3364.59
"13425",3362.73
"13823",3358.55
"12619",3354.95
"15058",3354.73
"18168",3352.30
"16360",3349.57
"13577",3346.62
"15265",3345.64
"14882",3345.05
"17422",3341.65
"15113",3339.51
"14776",3339.02
"15676",3324.09
"15351",3320.50
"13929",3318.10
"16818",3317.97
"15065",3304.71
"12865",3303.31
"18219",3297.20
"15953",3295.49
"13031",3292.84
"13979",3290.53
"12424",3289.78
"16539",3289.66
"13431",3289.24
"17768",3287.78
"17183",3286.91
"13131",3279.77
"16351",3279.13
"12872",3276.81
"14409",3276.09
"14608",3273.44
"13824",3273.36
"15978",3272.62
"17931",3270.91
"13291",3270.79
"13214",3264.23
"18188",3263.19
"13611",3259.43
"16612",3243.48
"14898",3242.60
"13246",3242.00
"15827",3240.03
"15356",3239.57
"15140",3239.44
"14215",3238.53
"14669",3216.78
"14451",3215.50
"16107",3204.16
"15625",3203.25
"16057",3202.07
"13868",3192.54
"15380",3192.10
"17924",3189.53
"16045",3187.03
"14533",3185.12
"15057",3184.56
"16515",3179.06
"14028",3175.50
"14315",3168.72
"16837",3167.73
"16101",3167.42
"17679",3166.56
"16041",3166.40
"12951",3164.42
"13804",3161.12
"14285",3158.64
"16365",3156.94
"12976",3156.38
"17353",3155.55
"12456",3153.89
"15632",3147.31
"12963",3146.99
"14306",3141.50
"15095",3135.74
"17354",3133.96
"16918",3131.31
"13268",3127.70
"15199",3122.40
"13685",3119.44
"13052",3119.33
"14963",3117.72
"15983",3110.37
"17640",3107.59
"14217",3105.52
"14507",3104.80
"13538",3103.13
"14897",3100.74
"13650",3098.50
"12937",3097.61
"15105",3094.91
"12589",3094.17
"13397",3094.11
"15491",3090.85
"14312",3090.29
"13464",3083.89
"13772",3080.52
"13742",3079.27
"16584",3077.97
"14978",3076.39
"14700",3076.06
"17929",3073.60
"12469",3070.54
"17147",3069.15
"12511",3065.77
"14044",3060.75
"16400",3059.85
"13196",3059.64
"16059",3053.57
"16007",3053.06
"12849",3042.47
"14673",3037.32
"15538",3036.10
"12909",3034.77
"13647",3033.78
"15241",3032.31
"17621",3029.32
"13631",3021.77
"15823",3018.86
"16933",3017.65
"13692",3016.45
"13848",3015.00
"17145",3014.64
"15916",3014.04
"16678",3013.83
"16560",3010.73
"15614",3008.86
"16718",3006.08
"14456",3002.51
"15754",3001.86
"14038",3000.93
"17702",2999.94
"14161",2996.93
"14344",2993.05
"12374",2989.22
"17090",2986.64
"15687",2981.50
"13557",2980.08
"16012",2978.59
"12770",2975.95
"15027",2974.04
"14064",2967.57
"17692",2962.40
"14506",2960.25
"13485",2957.92
"18241",2954.09
"12838",2953.46
"16120",2952.51
"13253",2951.11
"14226",2950.38
"12754",2949.12
"13635",2948.22
"15967",2943.60
"15182",2942.75
"12877",2942.14
"15757",2940.36
"17444",2940.04
"14544",2938.53
"16416",2933.47
"12635",2930.41
"12906",2919.81
"13764",2919.62
"16358",2917.10
"15312",2916.49
"14867",2910.41
"14524",2909.86
"17655",2909.18
"12438",2906.85
"16736",2904.51
"17588",2901.65
"16067",2900.01
"12854",2899.32
"13784",2897.18
"13110",2896.17
"15392",2891.82
"17774",2891.48
"17242",2889.28
"14916",2888.21
"15602",2883.42
"15373",2881.74
"14251",2879.70
"12806",2878.96
"14621",2878.27
"16633",2878.15
"18170",2878.00
"14005",2874.72
"14590",2871.04
"15043",2870.32
"14758",2864.97
"16062",2863.45
"12685",2863.08
"16467",2862.40
"13890",2858.73
"15611",2858.37
"13728",2855.17
"17961",2850.29
"14935",2849.83
"16755",2846.13
"14875",2841.55
"13501",2840.26
"12473",2837.73
"16229",2835.36
"16383",2832.69
"15797",2821.08
"17228",2820.03
"16225",2813.81
"17386",2812.77
"14293",2809.41
"14711",2809.02
"13477",2806.12
"15031",2803.73
"13205",2803.20
"13330",2796.10
"17530",2790.74
"14035",2790.50
"13032",2790.00
"16979",2787.09
"13719",2783.08
"17790",2779.41
"12863",2775.55
"17031",2773.85
"12826",2773.69
"15563",2773.67
"12676",2773.09
"15235",2772.76
"15353",2772.57
"13695",2770.73
"18210",2768.83
"14233",2766.96
"15817",2766.40
"16407",2761.65
"16871",2761.49
"16772",2760.10
"15965",2758.19
"16711",2751.48
"14869",2750.70
"16764",2749.95
"17870",2748.34
"13963",2748.32
"17552",2740.68
"14121",2740.30
"16775",2739.24
"15993",2736.92
"17241",2736.64
"15329",2735.18
"15389",2733.80
"14903",2729.18
"12739",2726.73
"16335",2726.52
"15810",2724.80
"16190",2723.55
"14125",2720.63
"15841",2716.50
"13077",2716.15
"13736",2701.27
"12391",2699.24
"18173",2696.36
"16232",2692.02
"13813",2686.42
"16086",2685.65
"17388",2675.37
"18283",2664.90
"15910",2661.17
"16434",2658.99
"16369",2656.56
"17884",2654.47
"12516",2648.62
"12820",2647.94
"15671",2635.49
"13819",2631.10
"16618",2630.64
"13203",2630.55
"16276",2629.39
"17470",2626.47
"14404",2625.13
"12671",2622.48
"15596",2621.27
"14262",2618.23
"17744",2617.82
"17115",2616.29
"14756",2613.46
"17720",2613.06
"12423",2612.19
"12755",2611.95
"15985",2610.28
"15142",2608.97
"13422",2601.55
"13644",2597.52
"13211",2596.32
"14163",2594.62
"17043",2593.65
"14129",2591.34
"15157",2587.54
"15062",2585.62
"17490",2585.06
"16206",2584.92
"15826",2583.13
"12520",2582.51
"12412",2581.03
"13012",2576.18
"13700",2569.72
"14431",2567.10
"17002",2565.60
"12982",2562.12
"16036",2556.84
"14397",2556.68
"15660",2554.84
"16115",2553.80
"18179",2547.55
"13192",2544.53
"15033",2541.53
"14548",2541.29
"13862",2534.04
"17465",2533.64
"15814",2531.84
"16889",2526.65
"14790",2526.62
"17317",2524.02
"14564",2519.32
"15434",2517.11
"17463",2515.26
"15862",2512.29
"13344",2511.69
"16104",2511.21
"16499",2509.64
"16987",2509.50
"17101",2507.05
"13786",2505.46
"13471",2501.84
"17594",2497.88
"15747",2497.86
"12978",2496.07
"14541",2491.38
"17262",2488.76
"15227",2488.49
"15716",2485.26
"15117",2484.32
"13414",2482.24
"15681",2480.20
"13507",2479.16
"12967",2472.37
"12457",2472.31
"14745",2471.06
"14229",2468.99
"17288",2468.43
"16202",2467.04
"17164",2466.40
"14696",2465.30
"17131",2463.17
"15932",2461.85
"14842",2456.80
"14421",2456.62
"14659",2456.53
"12701",2446.41
"13588",2445.12
"17320",2444.85
"14934",2444.10
"12517",2443.65
"15906",2442.44
"15111",2442.37
"17348",2442.29
"15623",2437.05
"17505",2435.48
"13949",2427.32
"17629",2425.52
"15077",2423.88
"12924",2423.15
"15021",2422.35
"13134",2422.28
"15089",2420.84
"13878",2416.90
"18171",2414.51
"13623",2412.93
"16470",2411.90
"13473",2410.98
"12397",2409.90
"16833",2409.04
"16554",2407.17
"17676",2405.32
"15341",2401.02
"13151",2396.16
"16817",2392.85
"15366",2389.08
"14414",2387.48
"16105",2386.19
"14256",2384.14
"16040",2383.70
"15793",2382.92
"14195",2381.24
"13173",2380.97
"16359",2379.40
"12393",2376.75
"16638",2375.88
"17827",2369.42
"16147",2367.02
"17623",2365.77
"15860",2361.30
"17634",2358.59
"15073",2357.04
"17921",2354.21
"14810",2354.03
"16083",2351.42
"12802",2350.42
"13908",2347.05
"14496",2341.54
"16085",2335.23
"16742",2334.97
"13118",2334.10
"17434",2333.42
"16005",2333.04
"13614",2332.74
"16676",2328.50
"17591",2328.37
"15489",2327.36
"12733",2326.82
"17004",2324.36
"17284",2323.12
"12724",2317.52
"14295",2316.06
"14346",2315.75
"16628",2313.09
"17095",2312.59
"14502",2310.18
"17282",2308.54
"12948",2306.18
"15946",2304.18
"18095",2303.09
"12599",2296.72
"15549",2296.66
"13704",2295.31
"14555",2294.88
"16496",2293.47
"13055",2292.51
"14938",2289.43
"17047",2289.23
"17313",2288.13
"17018",2287.70
"12684",2283.63
"14554",2279.49
"18051",2275.98
"13994",2274.14
"13371",2271.46
"13280",2267.83
"12725",2266.76
"15015",2265.77
"16531",2263.58
"15734",2263.30
"13652",2262.05
"13059",2261.22
"13655",2259.30
"12649",2258.50
"17193",2254.60
"13117",2253.96
"17414",2249.52
"17894",2248.86
"14432",2248.50
"16174",2246.75
"15865",2241.42
"15629",2240.90
"13814",2239.07
"16551",2237.12
"16823",2236.14
"16883",2236.11
"17969",2235.54
"14449",2230.96
"18215",2223.99
"13338",2223.62
"16350",2222.49
"12704",2220.84
"17994",2219.58
"13627",2217.55
"16812",2216.80
"17075",2216.28
"17180",2216.12
"17648",2208.42
"14177",2204.74
"14462",2204.69
"14467",2203.24
"14748",2201.83
"14321",2198.58
"14006",2196.67
"15934",2190.66
"14212",2190.14
"18177",2189.07
"14597",2184.63
"14834",2184.21
"16042",2183.10
"15476",2180.28
"16317",2179.76
"16076",2173.53
"13410",2172.51
"14665",2172.33
"16108",2171.93
"17905",2169.57
"13662",2166.63
"13762",2165.76
"17550",2165.54
"14595",2164.45
"13365",2164.32
"15944",2164.24
"17822",2162.93
"12856",2153.53
"14808",2152.80
"16275",2151.11
"13224",2150.85
"16966",2148.47
"14205",2146.58
"16004",2146.39
"17368",2145.39
"17272",2144.53
"13320",2144.45
"17732",2144.17
"14216",2142.39
"16177",2141.61
"12687",2138.91
"15426",2138.86
"17029",2137.30
"15638",2137.20
"17305",2135.46
"18116",2134.49
"16379",2131.90
"16520",2131.68
"16485",2130.19
"17032",2129.78
"16134",2119.99
"14472",2118.72
"14360",2118.03
"13152",2114.98
"14691",2114.33
"14573",2113.42
"13643",2112.17
"13407",2111.89
"14407",2111.08
"16493",2110.12
"13517",2109.07
"14410",2105.08
"12560",2101.39
"13755",2101.39
"15815",2100.60
"17742",2098.48
"17159",2095.44
"13753",2094.57
"16600",2093.56
"14469",2093.46
"14399",2093.21
"13265",2092.66
"17113",2092.16
"15456",2091.52
"16054",2090.68
"12501",2089.68
"15151",2085.61
"12576",2083.87
"14499",2083.44
"13591",2081.19
"13455",2080.88
"14644",2077.47
"17897",2074.39
"18026",2074.07
"13610",2071.96
"16201",2070.17
"13478",2068.03
"18009",2065.48
"12997",2065.11
"16807",2064.88
"17585",2064.71
"13748",2064.35
"16726",2063.88
"14443",2063.65
"16934",2062.89
"12610",2057.99
"12518",2056.89
"15252",2053.06
"16016",2053.00
"17086",2050.08
"17666",2047.80
"12586",2045.67
"16996",2044.16
"14232",2043.93
"12868",2043.76
