"invoice_no","invoice_date","stock_code","description","quantity","unit_price","line_total"
"C536164","2010-11-30 12:09:00","21070","VINTAGE BILLBOARD MUG ",-22,1.06,-23.32
"C536164","2010-11-30 12:09:00","21188","3D HEARTS  HONEYCOMB PAPER GARLAND",-34,2.55,-86.70
"C536164","2010-11-30 12:09:00","21190","PINK HEARTS PAPER GARLAND",-27,1.45,-39.15
"C536164","2010-11-30 12:09:00","21200","MULTICOLOUR HONEYCOMB PAPER GARLAND",-28,1.45,-40.60
"C536164","2010-11-30 12:09:00","21210","SET OF 72 RETROSPOT PAPER  DOILIES",-11,1.25,-13.75
"C536164","2010-11-30 12:09:00","21212","PACK OF 72 RETROSPOT CAKE CASES",-33,0.42,-13.86
"C536164","2010-11-30 12:09:00","21215","IVORY PAPER CUP CAKE CASES ",-42,0.42,-17.64
"C536164","2010-11-30 12:09:00","21916","SET 12 RETRO WHITE CHALK STICKS",-129,0.42,-54.18
"C536164","2010-11-30 12:09:00","21974","SET OF 36 PAISLEY FLOWER DOILIES",-31,1.40,-43.40
"C536164","2010-11-30 12:09:00","21977","PACK OF 60 PINK PAISLEY CAKE CASES",-45,0.48,-21.60
"C536164","2010-11-30 12:09:00","22084","PAPER CHAIN KIT EMPIRE",-30,2.55,-76.50
"C536164","2010-11-30 12:09:00","22087","PAPER BUNTING WHITE LACE",-65,2.90,-188.50
"C536164","2010-11-30 12:09:00","22088","PAPER BUNTING COLOURED LACE",-18,2.55,-45.90
"C536164","2010-11-30 12:09:00","22089","PAPER BUNTING VINTAGE PAISLEY",-55,2.84,-156.20
"C536164","2010-11-30 12:09:00","22131","FOOD CONTAINER SET 3 LOVE HEART ",-7,1.65,-11.55
"C536164","2010-11-30 12:09:00","22195","LARGE HEART MEASURING SPOONS",-15,1.45,-21.75
"C536164","2010-11-30 12:09:00","22196","SMALL HEART MEASURING SPOONS",-11,0.72,-7.92
"C536164","2010-11-30 12:09:00","22197","SMALL POPCORN HOLDER",-16,0.85,-13.60
"C536164","2010-11-30 12:09:00","22198","LARGE POPCORN HOLDER ",-19,1.65,-31.35
"C536164","2010-11-30 12:09:00","22219","LOVEBIRD HANGING DECORATION WHITE ",-82,0.72,-59.04
"C536164","2010-11-30 12:09:00","22582","PACK OF 6 SWEETIE GIFT BOXES",-34,2.10,-71.40
"C536164","2010-11-30 12:09:00","22583","PACK OF 6 HANDBAG GIFT BOXES",-68,2.40,-163.20
"C536164","2010-11-30 12:09:00","22584","PACK OF 6 PANNETONE GIFT BOXES",-26,2.10,-54.60
"C536164","2010-11-30 12:09:00","22585","PACK OF 6 BIRDY GIFT TAGS",-117,1.06,-124.02
"C536164","2010-11-30 12:09:00","48138","DOORMAT UNION FLAG",-16,6.35,-101.60
"C536164","2010-11-30 12:09:00","48194","DOORMAT HEARTS",-12,6.35,-76.20
"C536164","2010-11-30 12:09:00","72351A","SET/6 TURQUOISE BUTTERFLY T-LIGHTS",-19,1.87,-35.53
"C536164","2010-11-30 12:09:00","72351B","SET/6 PINK  BUTTERFLY T-LIGHTS",-110,1.69,-185.90
"C536164","2010-11-30 12:09:00","75013B","STRING OF 8 BUTTERFLIES,PINK",-1,2.70,-2.70
"C536164","2010-11-30 12:09:00","84987","SET OF 36 TEATIME PAPER DOILIES",-19,1.25,-23.75
"C536164","2010-11-30 12:09:00","84988","SET OF 72 PINK HEART PAPER DOILIES",-51,1.42,-72.42
"C536164","2010-11-30 12:09:00","84989A","75 GREEN FAIRY CAKE CASES",-3,0.55,-1.65
"C536164","2010-11-30 12:09:00","84991","60 TEATIME FAIRY CAKE CASES",-34,0.42,-14.28
"C536164","2010-11-30 12:09:00","84992","72 SWEETHEART FAIRY CAKE CASES",-37,0.42,-15.54
"C536164","2010-11-30 12:09:00","85104","SILVER GLASS T-LIGHT SET",-5,2.95,-14.75
