"customer_id","monetary_gross"
"17739",7730.59
"13534",7720.90
"17696",7679.59
"14175",7678.88
"13141",7656.08
"15046",7604.84
"14145",7600.05
"13373",7587.19
"13137",7586.94
"13709",7571.35
"14030",7521.80
"17091",7495.75
"15179",7491.92
"16570",7434.31
"16242",7404.65
"17602",7354.43
"13082",7335.75
"17238",7331.17
"14282",7250.76
"14092",7229.45
"16253",7222.20
"14243",7217.75
"12380",7210.65
"16729",7202.01
"14688",7190.42
"16745",7180.70
"14800",7180.08
"14841",7163.00
"15950",7120.91
"14113",7092.61
"13451",7088.92
"15521",7087.64
"17231",7064.80
"17769",7053.38
"13183",7036.18
"17965",7002.90
"16938",6995.36
"17690",6963.80
"12841",6958.20
"13552",6948.92
"16187",6911.44
"15301",6909.67
"12720",6905.28
"16170",6869.00
"15129",6860.18
"18231",6848.27
"16401",6847.45
"12749",6847.36
"12830",6814.64
"16145",6805.44
"15413",6798.72
"14401",6795.90
"13993",6775.71
"13983",6753.89
"13815",6737.74
"15321",6709.73
"14844",6702.43
"13734",6695.69
"16497",6695.28
"17975",6693.03
"16265",6685.17
"13384",6680.83
"17700",6679.97
"14461",6676.52
"16717",6663.68
"17001",6640.80
"13953",6640.68
"14562",6638.15
"13394",6621.70
"15674",6613.52
"13831",6585.54
"13015",6579.78
"12836",6559.73
"15980",6543.68
"13883",6535.37
"14855",6520.30
"14221",6517.49
"12823",6501.50
"13317",6486.09
"12779",6474.11
"12843",6461.87
"14154",6460.70
"15750",6452.99
"16940",6427.66
"16655",6423.26
"12428",6405.26
"18094",6391.52
"12406",6390.36
"15514",6388.28
"14388",6388.20
"14766",6375.73
"14227",6366.16
"14702",6356.98
"13590",6336.04
"18245",6324.98
"13654",6308.00
"12913",6283.24
"12613",6277.37
"13136",6274.56
"13615",6272.53
"14004",6258.45
"15369",6251.26
"17799",6246.93
"18118",6218.62
"16735",6217.41
"15673",6204.32
"13334",6201.80
"16103",6191.71
"16156",6188.18
"14534",6183.06
"14390",6150.03
"17669",6142.35
"17873",6135.95
"13266",6135.04
"14852",6132.43
"12662",6130.54
"17419",6126.25
"14180",6117.50
"13935",6116.92
"14560",6114.03
"13230",6109.51
"18178",6103.74
"14530",6088.87
"18061",6083.81
"17509",6083.64
"16954",6081.88
"17644",6028.60
"13658",6025.50
"17819",6021.05
"15372",6017.06
"16456",6000.94
"12417",5998.41
"12835",5996.83
"12497",5996.50
"15755",5993.12
"14105",5988.83
"12712",5985.03
"17457",5984.81
"14440",5982.03
"17625",5978.90
"15785",5969.93
"14535",5961.89
"14918",5955.81
"12626",5954.48
"14257",5954.45
"16710",5921.35
"15971",5897.88
"17146",5852.64
"18065",5846.63
"12429",5842.41
"14112",5834.59
"12910",5796.52
"18075",5783.29
"14099",5750.91
"16316",5744.91
"13771",5728.82
"12656",5723.83
"12455",5722.95
"13870",5712.08
"16607",5706.87
"17651",5703.52
"16279",5698.28
"16458",5690.89
"13157",5687.36
"13901",5676.34
"17672",5663.74
"17491",5653.67
"16409",5652.74
"13722",5635.41
"16320",5628.99
"16003",5613.83
"12356",5611.73
"18145",5609.74
"16200",5608.10
"17838",5604.64
"16011",5599.31
"15228",5580.27
"15854",5578.28
"17203",5564.09
"12500",5559.21
"12484",5557.10
"14210",5556.57
"15299",5556.53
"15527",5554.04
"14907",5547.72
"14572",5520.98
"17069",5517.23
"14732",5517.07
"17092",5511.41
"17204",5504.69
"14189",5503.15
"13115",5494.70
"16609",5493.46
"13593",5493.29
"13769",5478.12
"16992",5476.50
"17512",5467.82
"17685",5454.95
"13520",5446.00
"18198",5425.56
"12664",5420.04
"12378",5416.32
"14626",5410.92
"14249",5400.46
"17719",5396.04
"17612",5394.86
"13362",5394.07
"13014",5381.08
"14459",5375.74
"14442",5367.02
"12615",5362.98
"17863",5360.48
"15641",5345.55
"16008",5339.13
"15628",5333.08
"13842",5319.34
"17584",5309.42
"16546",5307.07
"16393",5297.77
"15394",5286.80
"15152",5263.83
"13931",5257.38
"13975",5256.40
"13107",5253.07
"14930",5236.73
"12755",5236.26
"15722",5234.00
"17061",5232.23
"15606",5230.99
"13763",5217.44
"15812",5201.47
"14546",5184.84
"17663",5175.83
"15796",5170.63
"12633",5156.16
"17157",5151.90
"16153",5133.49
"16308",5120.00
"14713",5115.36
"15443",5114.23
"17861",5088.29
"14493",5087.86
"15367",5081.33
"17469",5051.25
"16931",5032.22
"17084",5001.21
"14209",4993.27
"15898",4992.70
"17346",4991.41
"13634",4988.08
"14639",4978.96
"13198",4974.23
"17758",4964.03
"17802",4946.22
"12347",4921.53
"14970",4919.35
"16919",4909.66
"12727",4905.53
"17314",4904.43
"18144",4892.95
"15332",4892.68
"12594",4890.11
"16986",4888.75
"13021",4887.24
"13659",4884.68
"16686",4881.07
"15379",4877.84
"14107",4877.30
"12688",4873.81
"17213",4869.40
"17652",4867.72
"14081",4867.57
"17449",4865.15
"17059",4864.57
"13495",4863.31
"13044",4848.05
"13562",4838.18
"17567",4838.08
"12480",4834.85
"14191",4817.66
"13875",4814.37
"15485",4810.92
"13329",4808.77
"15529",4781.11
"17519",4774.17
"15187",4762.18
"13988",4757.80
"12955",4757.16
"17829",4756.74
"12362",4737.23
"14825",4735.08
"17082",4732.03
"14235",4717.99
"13958",4709.23
"16905",4704.27
"15410",4685.72
"12625",4678.88
"13971",4667.57
"16904",4656.56
"15123",4656.17
"15484",4652.10
"13124",4641.66
"18097",4627.92
"16326",4626.25
"17400",4623.28
"17442",4620.30
"12759",4618.74
"14441",4611.69
"15245",4610.84
"13851",4606.46
"17402",4600.56
"17188",4592.93
"18257",4585.15
"17508",4579.23
"15416",4572.82
"12708",4559.66
"13510",4558.29
"15365",4557.13
"16143",4555.08
"14032",4546.41
"17613",4544.55
"13527",4541.29
"13571",4537.26
"14685",4536.64
"13523",4534.57
"16255",4530.00
"15271",4528.54
"12700",4525.99
"14290",4516.56
"17308",4511.76
"15581",4505.16
"15764",4503.08
"14625",4497.88
"17596",4491.46
"15122",4487.27
"14701",4487.11
"18064",4481.83
"12916",4479.73
"13491",4467.66
"14648",4463.39
"16912",4460.51
"15240",4459.98
"18093",4452.71
"14341",4452.02
"17220",4451.41
"17754",4451.22
"18069",4449.02
"13435",4447.33
"12562",4426.92
"15845",4426.28
"17138",4417.27
"16626",4413.10
"16563",4412.56
"14211",4402.29
"15203",4400.18
"16732",4387.64
"18272",4385.98
"12600",4385.85
"14514",4380.04
"16118",4376.25
"13297",4368.62
"12752",4366.78
"15861",4360.90
"12432",4359.32
"12917",4359.20
"16283",4348.62
"17050",4348.46
"15633",4335.96
"14334",4318.48
"17372",4316.46
"17191",4310.34
"14482",4306.72
"12928",4304.89
"14854",4303.06
"17937",4301.22
"13880",4293.86
"16858",4292.59
"16125",4292.35
"18230",4291.06
"14307",4287.92
"12536",4279.71
"16293",4279.20
"16081",4278.96
"17930",4275.22
"12449",4274.89
"14466",4267.15
"14239",4263.17
"16571",4248.74
"12935",4243.86
"12395",4241.17
"17728",4238.76
"13911",4234.99
"16875",4234.53
"14001",4228.85
"16712",4225.22
"17412",4220.22
"16743",4212.15
"15804",4206.39
"18079",4203.93
"12598",4192.09
"15518",4189.99
"17406",4186.95
"14868",4184.01
"17738",4183.56
"16072",4180.09
"12757",4176.75
"17673",4173.88
"18194",4162.04
"14740",4161.06
"12653",4160.83
"13461",4160.00
"16749",4157.88
"16209",4146.78
"15002",4138.08
"18287",4132.99
"13450",4120.04
"15493",4113.19
"12553",4104.75
"14408",4102.27
"16477",4094.37
"14566",4092.00
"15050",4087.19
"12444",4085.46
"12627",4082.53
"18077",4078.79
"14878",4076.50
"14913",4073.13
"12483",4069.18
"17682",4065.28
"14025",4057.90
"17083",4049.79
"13048",4049.13
"13421",4048.25
"12840",4041.97
"15680",4028.69
"12578",4026.45
"14824",4022.91
"15782",4014.10
"16098",4010.70
"12523",4010.35
"13895",4008.52
"16841",4006.06
"16150",4002.17
"17618",4001.64
"17307",3999.89
"16455",3995.57
"16241",3989.81
"15665",3987.07
"14547",3974.75
"16218",3968.67
"14047",3968.11
"15572",3965.20
"13542",3959.49
"12370",3956.56
"13982",3954.29
"17667",3950.70
"16791",3944.88
"18259",3941.90
"17526",3939.24
"15819",3934.79
"15051",3926.91
"14465",3925.85
"15752",3924.91
"16771",3921.10
"13037",3914.95
"12853",3907.50
"12408",3905.77
"13995",3902.01
"12388",3901.11
"14498",3900.83
"17646",3898.79
"15571",3892.35
"17218",3889.39
"15708",3887.15
"13446",3881.89
"15696",3881.22
"14655",3878.51
"15823",3867.17
"15067",3862.88
"12782",3862.24
"15195",3861.00
"18073",3859.82
"16440",3856.97
"16057",3854.85
"13213",3851.52
"16341",3850.79
"14532",3845.78
"13481",3830.84
"17287",3826.86
"15421",3805.34
"16636",3802.04
"17954",3801.83
"16128",3801.05
"16928",3798.08
"13357",3795.01
"17071",3793.71
"14309",3780.81
"13126",3774.81
"17211",3773.35
"16466",3767.09
"17173",3766.60
"15834",3761.89
"17553",3757.60
"12876",3751.79
"17293",3750.63
"15370",3739.01
"15704",3734.66
"14515",3724.06
"16240",3718.80
"14364",3717.35
"15532",3717.20
"14540",3709.64
"14565",3709.22
"14776",3708.30
"15288",3706.53
"15255",3706.02
"15494",3702.60
"16772",3698.05
"17096",3697.93
"16094",3695.56
"12726",3690.60
"12857",3688.00
"12349",3678.69
"14744",3660.08
"14593",3658.03
"14857",3651.85
"14649",3651.19
"14640",3649.36
"13632",3645.81
"12422",3639.35
"17063",3638.53
"14770",3637.64
"16748",3637.33
"12721",3635.08
"16053",3634.84
"13505",3633.63
"17528",3628.50
"16444",3625.88
"15079",3625.40
"13305",3616.41
"16503",3614.34
"12360",3612.89
"15505",3610.96
"14817",3609.86
"15791",3608.34
"18242",3605.21
"15827",3603.14
"13750",3602.18
"16325",3597.50
"17422",3594.76
"15480",3592.25
"17019",3586.99
"17659",3586.99
"14132",3586.03
"15569",3583.45
"17679",3577.61
"17311",3566.56
"15024",3559.39
"14737",3554.17
"15858",3552.41
"15222",3550.91
"14882",3546.65
"14503",3543.26
"17848",3538.46
"16950",3533.77
"17722",3520.22
"16336",3517.69
"16395",3517.56
"15113",3509.04
"16719",3508.62
"18044",3505.61
"13929",3494.10
"16983",3490.53
"15059",3490.40
"15306",3484.73
"13577",3484.28
"17597",3484.09
"15712",3472.41
"13849",3469.30
"14533",3466.37
"14837",3460.32
"16360",3450.41
"12358",3447.07
"13313",3445.32
"13536",3444.39
"16347",3442.96
"15974",3442.15
"16208",3440.45
"15953",3440.34
"17725",3439.08
"12670",3436.29
"15676",3435.76
"18168",3435.50
"16045",3434.93
"15351",3430.22
"14409",3427.29
"17913",3425.09
"16281",3424.02
"17876",3424.02
"13437",3408.06
"14653",3404.80
"14934",3403.50
"13823",3403.45
"17931",3402.24
"15114",3400.12
"15811",3392.55
"13425",3390.43
"15058",3387.58
"12530",3381.26
"17723",3378.40
"13979",3373.63
"13135",3371.45
"16271",3367.82
"14898",3365.95
"13707",3365.86
"13285",3364.59
"15538",3358.40
"18219",3352.70
"13246",3351.75
"16818",3349.57
"12371",3347.38
"17183",3347.31
"15265",3345.64
"14608",3342.94
"12424",3340.03
"16351",3330.03
"15065",3326.86
"12865",3323.47
"12631",3321.57
"13431",3316.24
"12623",3315.84
"13824",3314.76
"13131",3313.77
"14217",3298.59
"13611",3297.93
"12589",3294.91
"13031",3292.84
"17768",3292.73
"16539",3289.66
"13650",3288.00
"15632",3285.31
"14285",3284.42
"12872",3283.96
"18188",3280.59
"15978",3279.42
"17774",3272.83
"13291",3270.79
"16067",3269.11
"12377",3266.32
"13214",3264.23
"14064",3260.24
"14451",3258.68
"17924",3257.70
"15057",3255.96
"14215",3250.33
"15380",3248.96
"12770",3246.45
"16612",3245.43
"15140",3243.69
"17353",3242.00
"15356",3239.57
"12468",3238.74
"15625",3236.40
"12963",3235.79
"16101",3229.16
"14669",3216.78
"14507",3216.74
"12645",3215.30
"12951",3213.72
"16918",3206.54
"16107",3204.16
"17147",3199.95
"14315",3197.82
"15027",3195.60
"12597",3195.22
"13868",3192.54
"13397",3191.87
"16515",3179.06
"17621",3175.12
"16837",3170.98
"17640",3168.94
"16365",3167.34
"16041",3166.40
"13804",3161.12
"12976",3156.38
"16584",3156.17
"13268",3152.71
"12569",3152.69
"14306",3151.40
"15614",3147.36
"15916",3145.24
"17702",3144.04
"15095",3141.64
"14897",3140.54
"15602",3137.96
"17354",3133.96
"13786",3127.99
"14963",3123.57
"15199",3122.40
"17145",3120.91
"13685",3119.44
"13052",3118.48
"13692",3114.40
"14978",3112.19
"15983",3110.37
"16678",3109.99
"13742",3107.87
"12909",3103.19
"13538",3103.13
"15031",3102.94
"15491",3100.09
"13772",3100.02
"16933",3099.30
"13464",3097.64
"12937",3097.61
"15105",3094.91
"14312",3090.29
"12619",3085.70
"15373",3084.54
"12511",3084.02
"17929",3082.10
"17090",3080.18
"14700",3076.06
"14044",3073.95
"12469",3070.54
"13631",3070.42
"14038",3069.88
"13196",3068.84
"16400",3059.85
"16059",3053.57
"16007",3053.06
"15241",3050.16
"16560",3048.38
"14916",3042.95
"13647",3041.68
"12510",3039.03
"15754",3037.61
"14673",3037.32
"13557",3032.26
"12609",3021.86
"12849",3015.98
"13485",3015.22
"13848",3015.00
"14456",3014.32
"12754",3010.74
"16718",3006.08
"14621",3000.57
"13635",2999.16
"15810",2999.04
"15182",2998.95
"14161",2996.93
"12502",2995.87
"14590",2993.37
"15687",2993.10
"14344",2993.05
"15681",2989.70
"18241",2986.99
"14226",2985.13
"16012",2978.59
"17655",2976.38
"15611",2976.28
"12838",2975.91
"12854",2970.97
"16120",2967.51
"15967",2966.00
"17692",2960.44
"14506",2960.25
"15329",2958.83
"16416",2957.88
"13012",2957.83
"13110",2957.47
"16736",2956.56
"14867",2952.06
"13253",2951.11
"12877",2942.14
"15757",2940.36
"17588",2939.55
"14544",2938.53
"12967",2938.52
"15312",2930.19
"13890",2927.38
"12906",2919.81
"16358",2919.65
"15392",2911.62
"13784",2910.23
"14524",2909.86
"13764",2908.67
"14233",2904.27
"14293",2903.01
"17032",2896.69
"17242",2889.28
"16383",2887.99
"13501",2885.11
"16633",2883.10
"14251",2879.70
"18170",2878.00
"14005",2874.72
"16467",2869.16
"16711",2868.48
"16229",2867.86
"17961",2866.74
"14758",2864.97
"16755",2864.68
"16062",2863.45
"14875",2862.40
"13963",2860.57
"16979",2859.74
"16225",2859.31
"15043",2855.32
"13728",2855.17
"14935",2849.83
"16554",2841.72
"14711",2839.62
"14842",2824.69
"16775",2820.84
"15563",2820.46
"17228",2820.03
"13477",2819.17
"13032",2815.96
"17386",2812.77
"16871",2812.34
"15797",2806.08
"13799",2803.57
"13205",2803.20
"12826",2800.75
"13330",2796.10
"14903",2795.33
"14035",2794.75
"15353",2794.47
"12863",2792.55
"16764",2790.95
"15073",2788.02
"17530",2787.10
"17552",2786.77
"13719",2782.10
"14121",2780.15
"17790",2779.41
"14869",2778.14
"16104",2774.46
"17031",2773.85
"15235",2772.76
"15965",2771.94
"13695",2770.73
"15993",2768.97
"18210",2768.83
"15817",2766.40
"16407",2761.65
"17115",2761.49
"17368",2758.29
"16335",2753.52
"17870",2753.29
"13736",2752.47
"17490",2750.50
"14665",2749.65
"12982",2744.81
"15841",2742.41
"13077",2740.65
"17241",2736.64
"15389",2733.80
"12986",2729.84
"15596",2727.72
"12391",2724.84
"14404",2724.13
"16190",2723.55
"14125",2720.63
"14808",2718.60
"15985",2715.28
"16232",2712.97
"16359",2697.75
"18173",2696.36
"17884",2693.47
"12820",2689.52
"16086",2687.73
"14748",2681.90
"17388",2675.37
"16434",2673.69
"12374",2669.22
"17720",2666.91
"15910",2661.17
"18283",2658.95
"13473",2657.76
"15671",2657.13
"16369",2654.48
"15157",2654.11
"17744",2649.14
"13203",2648.25
"16618",2647.59
"13819",2642.35
"15814",2634.44
"14410",2630.90
"16276",2629.39
"17470",2626.47
"13422",2626.30
"12635",2624.41
"13644",2624.26
"12671",2622.48
"15142",2619.92
"13211",2618.77
"14262",2618.23
"14195",2615.60
"14431",2614.20
"14397",2612.96
"14564",2605.62
"14756",2603.76
"15660",2603.69
"17317",2600.34
"15826",2598.28
"13700",2596.97
"14163",2594.62
"14229",2594.04
"17043",2593.65
"14129",2591.34
"14147",2590.20
"12473",2585.73
"15062",2585.62
"12456",2581.04
"16499",2578.34
"16206",2577.12
"12685",2575.08
"17095",2572.25
"17002",2571.55
"15434",2567.06
"16817",2560.70
"12806",2558.96
"17284",2558.60
"13192",2558.58
"16036",2556.84
"13862",2556.09
"12457",2555.91
"15033",2553.88
"16115",2553.80
"14745",2551.41
"18179",2547.55
"17465",2542.79
"14548",2541.29
"17463",2535.26
"13623",2533.06
"15906",2530.19
"14659",2529.93
"16889",2526.65
"14790",2526.62
"13344",2511.69
"15862",2507.14
"17101",2507.05
"17550",2506.64
"12978",2502.82
"16202",2501.99
"13471",2501.84
"15021",2500.59
"15747",2499.81
"16987",2499.45
"17594",2497.88
"15932",2495.87
"13414",2494.14
"14541",2491.38
"17262",2488.76
"15227",2488.49
"15117",2485.97
"15716",2482.74
"13507",2479.16
"13588",2478.95
"13134",2475.23
"14696",2473.28
"13762",2472.48
"14421",2469.37
"17288",2468.43
"17164",2467.35
"12438",2466.85
"17131",2463.17
"12924",2461.45
"14256",2460.79
"17629",2455.52
"13151",2454.71
"17676",2448.64
"17320",2444.85
"15111",2442.37
"18171",2437.31
"15623",2437.05
"17505",2435.48
"13085",2433.28
"17348",2430.99
"15077",2428.08
"13949",2427.32
"14502",2426.79
"12733",2424.02
"15215",2422.43
"12739",2421.23
"15089",2420.84
"15489",2419.61
"16040",2416.90
"13878",2416.90
"16470",2416.85
"13118",2415.41
"14205",2414.20
"16833",2409.04
"16163",2407.98
"12412",2404.93
"15341",2402.72
"15793",2399.57
"12393",2399.45
"14414",2399.33
"16147",2398.91
"17921",2394.36
"16812",2392.00
"13173",2389.82
"17444",2389.10
"15366",2389.08
"13813",2387.47
"16105",2386.19
"16638",2380.13
"17827",2376.17
"17434",2373.82
"17623",2365.77
"16005",2365.07
"14496",2363.89
"16676",2361.90
"15860",2358.80
"17634",2358.59
"17969",2354.29
"14810",2354.03
"14295",2352.91
"16083",2351.42
"12520",2346.26
"13338",2345.62
"15015",2344.47
"17591",2339.32
"16742",2334.97
"12676",2333.09
"13614",2332.74
"16496",2330.77
"15549",2330.41
"17313",2328.84
"16085",2324.71
"17004",2324.36
"14938",2322.43
"13055",2321.11
"13908",2319.55
"16628",2318.10
"12948",2317.43
"14346",2315.75
"17193",2310.04
"17282",2308.54
"13704",2308.06
"17113",2305.59
"15946",2304.18
"17894",2304.16
"14555",2304.03
"18095",2303.09
"12517",2301.60
"12423",2301.39
"16077",2300.40
"16531",2298.33
"13371",2297.66
"13280",2293.33
"13059",2291.77
"17047",2289.23
"12516",2288.62
"17018",2287.70
"16485",2287.19
"14481",2284.69
"18051",2282.28
"13655",2280.51
"14554",2279.49
"13994",2274.14
"15638",2265.20
"17994",2264.03
"15734",2263.30
"13652",2262.05
"13814",2257.32
"13117",2255.66
"12584",2254.15
"16350",2253.89
"17414",2249.52
"14432",2248.50
"12701",2248.41
"14644",2247.72
"16177",2247.31
"16174",2246.75
"16883",2246.06
"13627",2245.90
"16042",2245.32
"13407",2244.70
"16823",2243.09
"15865",2241.42
"15629",2240.90
"14462",2237.81
"16551",2237.12
"17180",2236.77
"17075",2236.63
"16108",2235.92
"16076",2234.73
"13662",2233.61
"18215",2232.49
"14449",2230.96
"13365",2225.37
"14321",2218.06
"17648",2216.37
"18177",2216.32
"13478",2215.78
"12397",2214.90
"13455",2212.99
"13320",2211.60
"15550",2211.05
"15476",2209.98
"14177",2209.69
"13094",2209.44
"14834",2206.16
"14467",2203.24
"13410",2201.96
"14006",2196.67
"15100",2193.90
"16317",2192.51
"15934",2190.66
"14212",2190.14
"12802",2186.42
"14597",2184.63
"15864",2180.76
"17324",2171.07
"12856",2170.78
"17905",2168.37
"17732",2166.42
"14595",2164.45
"15944",2164.24
"14573",2163.12
"17460",2157.97
"16379",2157.40
"13643",2156.77
"15426",2156.35
"16966",2154.97
"17822",2154.08
"16600",2153.41
"13224",2152.95
"16275",2151.11
"14216",2150.04
"16716",2149.68
"17272",2148.63
"16520",2148.38
"16004",2146.39
"13152",2146.38
"16134",2145.34
"18009",2144.23
"14407",2142.73
"13092",2140.28
"17029",2137.30
"17305",2135.46
"16493",2132.09
"18116",2130.89
"13517",2128.42
"14634",2124.46
"16807",2123.88
"16996",2123.61
"14472",2118.72
"14360",2118.03
"15658",2117.27
"14691",2114.33
"16201",2112.12
"16054",2111.88
"12997",2110.91
"14399",2108.21
"13755",2108.06
"15252",2103.41
"14276",2102.68
"13610",2102.46
"14499",2101.79
"15815",2100.60
"12975",2100.09
"17159",2099.59
"17742",2098.48
"12649",2096.65
"13753",2094.57
"13591",2093.94
"14469",2093.46
"13265",2092.66
