"invoice_no","stock_code","description","quantity","unit_price","customer_id","invoice_date"
"494446","79321","",-190,0.00,"","2010-01-14 13:18:00"
"494487","21252","",-12,0.00,"","2010-01-14 17:08:00"
"494631","72796A","",-18,0.00,"","2010-01-15 16:52:00"
"494723","84972M","",-1,0.00,"","2010-01-18 12:25:00"
"494796","82553","",-160,0.00,"","2010-01-18 14:22:00"
"494800","82577","",-54,0.00,"","2010-01-18 14:50:00"
"494925","79321","",-1,0.00,"","2010-01-20 10:11:00"
"495064","71028B","",-109,0.00,"","2010-01-20 16:37:00"
"495066","72772","",-67,0.00,"","2010-01-20 16:53:00"
"495067","17014A","",-181,0.00,"","2010-01-20 16:53:00"
"495068","72753D","",-15,0.00,"","2010-01-20 16:54:00"
"495069","20965","",-27,0.00,"","2010-01-20 17:11:00"
"495092","84450A","",-36,0.00,"","2010-01-21 11:01:00"
"495180","16240","",-40,0.00,"","2010-01-21 13:36:00"
"495191","84933D","",-4,0.00,"","2010-01-21 14:51:00"
"495199","17061","",-1198,0.00,"","2010-01-21 16:25:00"
"495204","16200A","",-3,0.00,"","2010-01-21 16:39:00"
"495205","20844","",-4,0.00,"","2010-01-21 16:41:00"
"495207","21254","",-12,0.00,"","2010-01-21 16:50:00"
"495210","16044","",-1129,0.00,"","2010-01-21 16:58:00"
"495211","16254","",-109,0.00,"","2010-01-21 16:58:00"
"495209","16051","",-378,0.00,"","2010-01-21 16:58:00"
"495212","21325","",-2,0.00,"","2010-01-21 17:00:00"
"495213","21406","",-8,0.00,"","2010-01-21 17:02:00"
"495214","20937","",-170,0.00,"","2010-01-21 17:06:00"
"495216","21753","",-2,0.00,"","2010-01-21 17:14:00"
"495217","35813A","",-12,0.00,"","2010-01-21 17:27:00"
"495219","37445A","",-1,0.00,"","2010-01-21 17:31:00"
"495220","37445C","",-16,0.00,"","2010-01-21 17:31:00"
"495218","37365Y","",-148,0.00,"","2010-01-21 17:31:00"
"495221","37445D","",-10,0.00,"","2010-01-21 17:32:00"
"495222","37350","",-121,0.00,"","2010-01-21 17:37:00"
"495223","37353","",-179,0.00,"","2010-01-21 17:37:00"
"495278","82093","",-1,0.00,"","2010-01-22 11:42:00"
"495296","37493C","",-36,0.00,"","2010-01-22 13:35:00"
"495297","37493B","",-37,0.00,"","2010-01-22 13:36:00"
"495298","37493D","",-44,0.00,"","2010-01-22 13:36:00"
"495299","84874A","",-1,0.00,"","2010-01-22 13:38:00"
"495301","84898E","",-7,0.00,"","2010-01-22 13:39:00"
"495305","79023B","",-57,0.00,"","2010-01-22 14:06:00"
"495306","84933B","",-8,0.00,"","2010-01-22 14:08:00"
"495315","21348","",-45,0.00,"","2010-01-22 14:41:00"
"495320","21493","",-6,0.00,"","2010-01-22 15:40:00"
"495321","21490","",-16,0.00,"","2010-01-22 15:41:00"
"495323","72768","",-6,0.00,"","2010-01-22 15:46:00"
"495324","44266F","",-2,0.00,"","2010-01-22 15:54:00"
"495326","47581A","",-16,0.00,"","2010-01-22 15:55:00"
"495325","47565","",-16,0.00,"","2010-01-22 15:55:00"
"495327","79065B","",-2,0.00,"","2010-01-22 15:59:00"
"495328","84344","",-8,0.00,"","2010-01-22 16:01:00"
"495329","84494B","",-20,0.00,"","2010-01-22 16:01:00"
"495337","84575A","",-14,0.00,"","2010-01-22 17:10:00"
"495336","84681","",-36,0.00,"","2010-01-22 17:10:00"
"495338","84630","",-38,0.00,"","2010-01-22 17:11:00"
"495339","84555A","",-19,0.00,"","2010-01-22 17:14:00"
"495403","18096C","",-171,0.00,"","2010-01-25 09:45:00"
"495410","72751D","",-20,0.00,"","2010-01-25 11:08:00"
"495411","72234","",-66,0.00,"","2010-01-25 11:08:00"
"495412","72715","",-30,0.00,"","2010-01-25 11:11:00"
"495413","72697A","",-32,0.00,"","2010-01-25 11:15:00"
"495464","72024HC","",-3669,0.00,"","2010-01-25 12:07:00"
"495532","72739B","",-211,0.00,"","2010-01-25 15:29:00"
"495550","21496","",-200,0.00,"","2010-01-25 16:14:00"
"495589","72739C","",-65,0.00,"","2010-01-26 10:23:00"
"495594","72789","",-72,0.00,"","2010-01-26 10:29:00"
"495874","85049C","",-141,0.00,"","2010-01-27 11:25:00"
"495876","16156A","",-12,0.00,"","2010-01-27 11:33:00"
"495877","16169H","",-64,0.00,"","2010-01-27 11:33:00"
"495878","21502","",-21,0.00,"","2010-01-27 11:37:00"
"495879","21036","",-12,0.00,"","2010-01-27 11:38:00"
"495888","84706A","",-6,0.00,"","2010-01-27 12:19:00"
"495890","84706C","",-9,0.00,"","2010-01-27 12:19:00"
"495891","72753A","",-2,0.00,"","2010-01-27 12:20:00"
"495892","82076","",-26,0.00,"","2010-01-27 12:21:00"
"495894","35822P","",-3,0.00,"","2010-01-27 12:23:00"
"495997","85167A","",-31,0.00,"","2010-01-28 11:42:00"
"495998","72750D","",-8,0.00,"","2010-01-28 11:44:00"
"496005","84642","",-2,0.00,"","2010-01-28 12:30:00"
"496079","47340A","",-1,0.00,"","2010-01-28 17:50:00"
"496091","72740B","",-76,0.00,"","2010-01-29 10:03:00"
"496353","22139","",-58,0.00,"","2010-02-01 09:47:00"
"496482","22169","",-16,0.00,"","2010-02-01 16:57:00"
"496485","17120","",-1,0.00,"","2010-02-01 17:03:00"
"496508","84520D","",-284,0.00,"","2010-02-02 10:37:00"
"496619","21479","",-1,0.00,"","2010-02-03 09:15:00"
"496639","85193S","",-80,0.00,"","2010-02-03 11:13:00"
"496645","21855","",-1,0.00,"","2010-02-03 12:03:00"
"496646","16131","",-1,0.00,"","2010-02-03 12:14:00"
"496647","18094A","",-1,0.00,"","2010-02-03 12:15:00"
"496648","20720","",-1,0.00,"","2010-02-03 12:15:00"
"496649","20879","",-1,0.00,"","2010-02-03 12:16:00"
"496650","21345","",-1,0.00,"","2010-02-03 12:19:00"
"496653","21475","",-1,0.00,"","2010-02-03 12:31:00"
"496660","21047","",-1,0.00,"","2010-02-03 12:36:00"
"496678","21052","",-1,0.00,"","2010-02-03 12:51:00"
"496708","21863","",-1,0.00,"","2010-02-03 13:47:00"
"496707","21862","",-1,0.00,"","2010-02-03 13:47:00"
"496709","40046C","",-1,0.00,"","2010-02-03 13:51:00"
"496711","72045A","",-1,0.00,"","2010-02-03 13:54:00"
"496712","72748","",-1,0.00,"","2010-02-03 13:54:00"
"496713","79064C","",-1,0.00,"","2010-02-03 13:55:00"
"496714","79302C","",-1,0.00,"","2010-02-03 13:55:00"
"496716","79308B","",-1,0.00,"","2010-02-03 13:57:00"
"496715","79302J","",-1,0.00,"","2010-02-03 13:57:00"
"496717","84248E","",-1,0.00,"","2010-02-03 13:59:00"
"496718","84933D","",-1,0.00,"","2010-02-03 14:02:00"
"496720","85057","",-1,0.00,"","2010-02-03 14:03:00"
"496721","90097","",-1,0.00,"","2010-02-03 14:03:00"
"496722","DCGSSGIRL","",-1,0.00,"","2010-02-03 14:04:00"
"496723","21489","",-1,0.00,"","2010-02-03 14:05:00"
"496724","21835","",-1,0.00,"","2010-02-03 14:06:00"
"496726","35818C","",-1,0.00,"","2010-02-03 14:21:00"
"496731","72755A","",-1,0.00,"","2010-02-03 14:24:00"
"496732","79333","",-1,0.00,"","2010-02-03 14:25:00"
"496736","82576","",-1,0.00,"","2010-02-03 14:26:00"
"496734","82096","",-1,0.00,"","2010-02-03 14:26:00"
"496738","84567","",-1,0.00,"","2010-02-03 14:27:00"
"496740","DCGS0006","",-1,0.00,"","2010-02-03 14:28:00"
"496741","DCGS0016","",-1,0.00,"","2010-02-03 14:29:00"
"496742","DCGS0027","",-1,0.00,"","2010-02-03 14:29:00"
"496744","DCGS0036","",-1,0.00,"","2010-02-03 14:35:00"
"496746","DCGS0039","",-1,0.00,"","2010-02-03 14:36:00"
"496747","16245B","",-2,0.00,"","2010-02-03 14:49:00"
"496748","16222B","",-2,0.00,"","2010-02-03 14:50:00"
"496749","17017","",-2,0.00,"","2010-02-03 14:51:00"
"496751","18033","",-2,0.00,"","2010-02-03 14:52:00"
"496752","21301","",-2,0.00,"","2010-02-03 14:56:00"
"496753","21525","",-2,0.00,"","2010-02-03 14:57:00"
"496754","21601","",-2,0.00,"","2010-02-03 14:58:00"
"496755","35001C","",-2,0.00,"","2010-02-03 14:59:00"
"496756","35232","",-2,0.00,"","2010-02-03 15:00:00"
"496757","37504","",-2,0.00,"","2010-02-03 15:01:00"
"496758","48173A","",-2,0.00,"","2010-02-03 15:02:00"
"496759","72798B","",-2,0.00,"","2010-02-03 15:03:00"
"496760","72809","",-2,0.00,"","2010-02-03 15:03:00"
"496761","79057B","",-2,0.00,"","2010-02-03 15:03:00"
"496762","79082C","",-2,0.00,"","2010-02-03 15:04:00"
"496763","84341A","",-2,0.00,"","2010-02-03 15:04:00"
"496764","84585L","",-2,0.00,"","2010-02-03 15:05:00"
"496766","84699","",-2,0.00,"","2010-02-03 15:06:00"
"496765","84672A","",-2,0.00,"","2010-02-03 15:06:00"
"496767","84752B","",-2,0.00,"","2010-02-03 15:07:00"
"496769","84845A","",-2,0.00,"","2010-02-03 15:08:00"
"496776","85051","",-2,0.00,"","2010-02-03 15:55:00"
"496777","85056","",-2,0.00,"","2010-02-03 15:56:00"
"496778","85077","",-2,0.00,"","2010-02-03 15:57:00"
"496779","85171","",-2,0.00,"","2010-02-03 15:58:00"
"496780","16248A","",-3,0.00,"","2010-02-03 15:59:00"
"496781","18096B","",-3,0.00,"","2010-02-03 16:00:00"
"496782","21227","",-3,0.00,"","2010-02-03 16:02:00"
"496784","70037L","",-3,0.00,"","2010-02-03 16:04:00"
"496785","35473","",-3,0.00,"","2010-02-03 16:05:00"
"496789","16065A","",-2,0.00,"","2010-02-03 16:44:00"
"496790","18010","",-2,0.00,"","2010-02-03 16:45:00"
"496791","21183","",-2,0.00,"","2010-02-03 16:45:00"
"496793","37432","",-2,0.00,"","2010-02-03 16:46:00"
"496794","84648","",-1,0.00,"","2010-02-03 16:47:00"
"496795","84705E","",-2,0.00,"","2010-02-03 16:48:00"
"496796","84825","",-2,0.00,"","2010-02-03 16:48:00"
"496797","84933A","",-2,0.00,"","2010-02-03 16:49:00"
"496799","85069","",-2,0.00,"","2010-02-03 16:50:00"
"496798","90197A","",-2,0.00,"","2010-02-03 16:50:00"
"496806","79315B","",-3,0.00,"","2010-02-04 09:39:00"
"496807","72754D","",-3,0.00,"","2010-02-04 09:41:00"
"496808","79070B","",-3,0.00,"","2010-02-04 09:42:00"
"496809","84460A","",-3,0.00,"","2010-02-04 09:43:00"
"496810","84750C","",-3,0.00,"","2010-02-04 09:43:00"
"496812","84938","",-3,0.00,"","2010-02-04 09:44:00"
"496811","84810C","",-3,0.00,"","2010-02-04 09:44:00"
"496813","85105","",-3,0.00,"","2010-02-04 09:45:00"
"496814","DCGS0060","",-3,0.00,"","2010-02-04 09:46:00"
"496815","16192","",-4,0.00,"","2010-02-04 09:47:00"
"496844","21170","",-4,0.00,"","2010-02-04 11:30:00"
"496845","35442","",-4,0.00,"","2010-02-04 11:32:00"
"496846","35960","",-4,0.00,"","2010-02-04 11:33:00"
"496847","37438","",-4,0.00,"","2010-02-04 11:36:00"
"496848","37483","",-4,0.00,"","2010-02-04 11:37:00"
"496849","72348B","",-4,0.00,"","2010-02-04 11:38:00"
"496852","72771C","",-4,0.00,"","2010-02-04 11:41:00"
"496853","84395","",-4,0.00,"","2010-02-04 11:43:00"
"496854","85148","",-4,0.00,"","2010-02-04 11:46:00"
"496855","DCGS0056","",-4,0.00,"","2010-02-04 11:46:00"
"496856","16155H","",-5,0.00,"","2010-02-04 11:47:00"
"496857","21104","",-5,0.00,"","2010-02-04 11:50:00"
"496858","37490C","",-5,0.00,"","2010-02-04 12:01:00"
"496859","45008L","",-5,0.00,"","2010-02-04 12:01:00"
"496861","84897A","",-5,0.00,"","2010-02-04 12:02:00"
"496860","72620A","",-5,0.00,"","2010-02-04 12:02:00"
"496874","21893","",-1,0.00,"","2010-02-04 13:45:00"
"496875","75132","",-3,0.00,"","2010-02-04 13:45:00"
"496878","84626","",-3,0.00,"","2010-02-04 13:47:00"
"496879","10109","",-4,0.00,"","2010-02-04 13:47:00"
"496880","20753","",-4,0.00,"","2010-02-04 13:48:00"
"496883","21909","",-4,0.00,"","2010-02-04 14:14:00"
"496884","44276","",-4,0.00,"","2010-02-04 14:14:00"
"496885","47554","",-4,0.00,"","2010-02-04 14:15:00"
"496886","72796C","",-4,0.00,"","2010-02-04 14:15:00"
"496887","79301","",-4,0.00,"","2010-02-04 14:16:00"
"496890","82039C","",-4,0.00,"","2010-02-04 14:16:00"
"496892","84857B","",-4,0.00,"","2010-02-04 14:17:00"
"496894","84873B","",-4,0.00,"","2010-02-04 14:17:00"
"496895","21081","",-5,0.00,"","2010-02-04 14:18:00"
"496897","37326","",-5,0.00,"","2010-02-04 14:18:00"
"496901","21685","",-4,0.00,"","2010-02-04 14:20:00"
"496902","21053","",-6,0.00,"","2010-02-04 14:44:00"
"496903","21176","",-6,0.00,"","2010-02-04 14:44:00"
"496906","35970","",-6,0.00,"","2010-02-04 14:47:00"
"496905","35926","",-6,0.00,"","2010-02-04 14:47:00"
"496908","79003B","",-6,0.00,"","2010-02-04 14:49:00"
"496909","84371","",-6,0.00,"","2010-02-04 14:49:00"
"496910","84904","",-6,0.00,"","2010-02-04 14:51:00"
"496936","21236","",-6,0.00,"","2010-02-04 17:13:00"
"496938","22170","",-6,0.00,"","2010-02-04 17:19:00"
"496937","20955","",-6,0.00,"","2010-02-04 17:19:00"
"496939","72140D","",-6,0.00,"","2010-02-04 17:20:00"
"496940","90060C","",-4,0.00,"","2010-02-04 17:21:00"
"496941","84427B","",-6,0.00,"","2010-02-04 17:22:00"
"496943","72805","",-1,0.00,"","2010-02-04 17:23:00"
"496951","15060A","",-8,0.00,"","2010-02-04 18:55:00"
"496952","21231","",-7,0.00,"","2010-02-04 19:02:00"
"496953","21382","",-7,0.00,"","2010-02-04 19:03:00"
"496954","21510","",-7,0.00,"","2010-02-04 19:04:00"
"496955","21772","",-7,0.00,"","2010-02-04 19:05:00"
"496956","47559","",-7,0.00,"","2010-02-04 19:06:00"
"496957","72671B","",-7,0.00,"","2010-02-04 19:07:00"
"496958","85207B","",-7,0.00,"","2010-02-04 19:09:00"
"496960","16132","",-8,0.00,"","2010-02-04 19:24:00"
"496964","90000C","",-7,0.00,"","2010-02-04 19:44:00"
"496965","84942","",-7,0.00,"","2010-02-04 19:44:00"
"496967","72801F","",-7,0.00,"","2010-02-04 19:45:00"
"496968","72753C","",-4,0.00,"","2010-02-04 19:45:00"
"496966","84867B","",-7,0.00,"","2010-02-04 19:45:00"
"496969","47569","",-7,0.00,"","2010-02-04 19:46:00"
"496971","21083","",-7,0.00,"","2010-02-04 19:46:00"
"496983","21057","",-8,0.00,"","2010-02-05 10:55:00"
"496984","35794","",-8,0.00,"","2010-02-05 11:18:00"
"496985","72798A","",-8,0.00,"","2010-02-05 11:19:00"
"496986","84845B","",-8,0.00,"","2010-02-05 11:20:00"
"496988","DCGS0059","",-8,0.00,"","2010-02-05 11:21:00"
"496989","20946","",-9,0.00,"","2010-02-05 11:22:00"
"496991","21005","",-9,0.00,"","2010-02-05 11:22:00"
"496992","21512","",-9,0.00,"","2010-02-05 11:23:00"
"496993","21776","",-9,0.00,"","2010-02-05 11:23:00"
"496995","44228","",-9,0.00,"","2010-02-05 11:35:00"
"496997","72739B","",-9,0.00,"","2010-02-05 11:38:00"
"496998","48169","",-9,0.00,"","2010-02-05 11:39:00"
"496999","72806","",-9,0.00,"","2010-02-05 11:40:00"
"497001","82609","",-9,0.00,"","2010-02-05 11:41:00"
"497009","21308","",-8,0.00,"","2010-02-05 12:35:00"
"497010","82553","",-6,0.00,"","2010-02-05 12:36:00"
"497014","35004S","",-9,0.00,"","2010-02-05 12:37:00"
"497013","84857A","",-2,0.00,"","2010-02-05 12:37:00"
"497015","35591G","",-9,0.00,"","2010-02-05 12:38:00"
"497016","35930","",-9,0.00,"","2010-02-05 12:38:00"
"497017","37348","",-2,0.00,"","2010-02-05 12:38:00"
"497018","47504J","",-9,0.00,"","2010-02-05 12:39:00"
"497019","47595B","",-9,0.00,"","2010-02-05 12:39:00"
"497020","72754C","",-9,0.00,"","2010-02-05 12:40:00"
"497021","79413","",-4,0.00,"","2010-02-05 12:40:00"
"497024","90035B","",-5,0.00,"","2010-02-05 13:01:00"
"497107","GIFT","",-9,0.00,"","2010-02-05 15:18:00"
"497108","21021","",-10,0.00,"","2010-02-05 15:19:00"
"497110","21022","",-10,0.00,"","2010-02-05 15:20:00"
"497113","21023","",-10,0.00,"","2010-02-05 15:20:00"
"497117","21342","",-10,0.00,"","2010-02-05 15:21:00"
"497118","35935","",-10,0.00,"","2010-02-05 15:22:00"
"497121","35995","",-10,0.00,"","2010-02-05 15:23:00"
"497122","40002","",-10,0.00,"","2010-02-05 15:24:00"
"497126","47285B","",-10,0.00,"","2010-02-05 15:25:00"
"497128","72719","",-10,0.00,"","2010-02-05 15:25:00"
"497132","47284V","",-11,0.00,"","2010-02-05 15:31:00"
"497133","79053D","",-11,0.00,"","2010-02-05 15:32:00"
"497134","82595","",-11,0.00,"","2010-02-05 15:33:00"
"497135","84394","",-11,0.00,"","2010-02-05 15:33:00"
"497137","84476A","",-11,0.00,"","2010-02-05 15:34:00"
"497136","84448","",-11,0.00,"","2010-02-05 15:34:00"
"497138","16249B","",-12,0.00,"","2010-02-05 15:40:00"
"497139","71265","",-12,0.00,"","2010-02-05 15:42:00"
"497140","72801H","",-12,0.00,"","2010-02-05 15:43:00"
"497142","84449","",-12,0.00,"","2010-02-05 15:45:00"
"497141","84248F","",-12,0.00,"","2010-02-05 15:45:00"
"497144","84866","",-12,0.00,"","2010-02-05 15:46:00"
"497143","84845C","",-12,0.00,"","2010-02-05 15:46:00"
"497145","84896C","",-12,0.00,"","2010-02-05 15:47:00"
"497146","85079","",-12,0.00,"","2010-02-05 15:48:00"
"497147","20881","",-13,0.00,"","2010-02-05 15:49:00"
"497148","21295","",-13,0.00,"","2010-02-05 15:49:00"
"497149","84871","",-13,0.00,"","2010-02-05 15:53:00"
"497167","84582","",-3,0.00,"","2010-02-05 17:22:00"
"497168","84775","",-9,0.00,"","2010-02-05 17:23:00"
"497172","90060D","",-2,0.00,"","2010-02-05 17:24:00"
"497170","85185F","",-6,0.00,"","2010-02-05 17:24:00"
"497173","90139","",-6,0.00,"","2010-02-05 17:25:00"
"497174","20900","",-11,0.00,"","2010-02-05 17:25:00"
"497175","21602","",-11,0.00,"","2010-02-05 17:25:00"
"497176","37112","",-11,0.00,"","2010-02-05 17:26:00"
"497178","90005B","",-11,0.00,"","2010-02-05 17:27:00"
"497179","90197C","",-11,0.00,"","2010-02-05 17:28:00"
"497180","90080","",-11,0.00,"","2010-02-05 17:28:00"
"497184","20905","",-12,0.00,"","2010-02-05 17:44:00"
"497182","20812","",-12,0.00,"","2010-02-05 17:44:00"
"497183","20904","",-27,0.00,"","2010-02-05 17:44:00"
"497185","35915A","",-13,0.00,"","2010-02-05 17:45:00"
"497186","84868A","",-13,0.00,"","2010-02-05 17:45:00"
"497187","84966C","",-5,0.00,"","2010-02-05 17:46:00"
"497189","21740","",-9,0.00,"","2010-02-05 17:46:00"
"497188","21339","",-3,0.00,"","2010-02-05 17:46:00"
"497190","72751B","",-4,0.00,"","2010-02-05 17:47:00"
"497191","84886","",-7,0.00,"","2010-02-05 17:47:00"
"497241","20822","",-14,0.00,"","2010-02-08 11:26:00"
"497246","22295","",-14,0.00,"","2010-02-08 11:54:00"
"497248","72331R","",-14,0.00,"","2010-02-08 11:56:00"
"497260","20620","",-21,0.00,"","2010-02-08 13:09:00"
"497273","22271","",-32,0.00,"","2010-02-08 13:51:00"
"497332","20672","",-79,0.00,"","2010-02-08 14:35:00"
"497361","21086","",-210,0.00,"","2010-02-09 09:17:00"
"497520","21256","",-86,0.00,"","2010-02-10 13:38:00"
"497598","22330","",-51,0.00,"","2010-02-11 09:59:00"
"497599","21086","",-27,0.00,"","2010-02-11 10:00:00"
"497626","72484","",-3,0.00,"","2010-02-11 12:53:00"
"497679","21343","",-12,0.00,"","2010-02-11 14:35:00"
"497693","84814A","",-14,0.00,"","2010-02-11 15:49:00"
"497694","84511","",-14,0.00,"","2010-02-11 15:50:00"
"497695","21514","",-14,0.00,"","2010-02-11 16:15:00"
"497697","35654","",-5,0.00,"","2010-02-11 16:16:00"
"497698","71434B","",-2,0.00,"","2010-02-11 16:17:00"
"497699","71477","",-14,0.00,"","2010-02-11 16:17:00"
"497701","84849C","",-14,0.00,"","2010-02-11 16:18:00"
