"customer_id","recency_days","first_transaction_date","attempt_count","is_never_converted"
"17091",2,"2009-12-01 13:40:00",23,False
"17218",3,"2010-01-25 16:12:00",18,False
"15318",3,"2011-12-06 11:30:00",1,False
"17611",3,"2009-12-01 13:29:00",34,False
"17728",3,"2010-09-12 14:58:00",7,False
"15690",3,"2011-08-31 11:40:00",2,False
"12584",3,"2011-03-04 15:15:00",18,False
"12877",3,"2010-01-18 10:23:00",20,False
"17593",3,"2009-12-04 14:35:00",15,False
"14546",3,"2009-12-06 13:10:00",20,False
"17290",3,"2009-12-13 13:28:00",8,False
"16790",3,"2011-11-02 11:23:00",8,False
"16600",3,"2009-12-18 12:59:00",16,False
"13755",3,"2011-10-07 15:45:00",10,False
"14735",3,"2009-12-04 11:32:00",58,False
"17254",4,"2010-11-03 14:00:00",3,False
"17173",4,"2011-07-31 15:26:00",9,False
"17936",4,"2011-12-04 13:32:00",1,False
"17827",4,"2010-03-28 12:20:00",7,False
"12381",4,"2011-08-12 09:57:00",4,False
"12913",4,"2009-12-01 12:18:00",13,False
"14456",4,"2011-07-20 13:06:00",13,False
"17629",5,"2010-10-14 13:35:00",11,False
"14865",6,"2009-12-01 16:05:00",4,False
"18055",6,"2010-10-22 13:27:00",15,False
"17584",6,"2010-01-25 08:17:00",7,False
"16899",7,"2010-11-07 15:00:00",8,False
"13297",7,"2010-06-15 12:35:00",8,False
"13352",7,"2011-10-10 13:55:00",2,False
"14309",7,"2010-06-07 10:24:00",12,False
"14299",7,"2009-12-02 10:58:00",41,False
"13040",8,"2011-11-06 13:53:00",2,False
"14618",8,"2010-06-11 10:11:00",9,False
"12528",8,"2011-01-31 09:05:00",8,False
"13159",8,"2011-08-16 11:44:00",5,False
"16145",8,"2010-05-04 13:31:00",29,False
"16156",8,"2009-12-02 17:06:00",26,False
"15654",8,"2011-11-13 15:15:00",2,False
"14329",8,"2009-12-16 15:31:00",28,False
"15101",8,"2010-04-28 15:00:00",11,False
"17737",8,"2011-10-12 14:42:00",2,False
"13509",8,"2010-07-20 12:10:00",7,False
"12630",9,"2011-10-27 10:41:00",2,False
"14235",9,"2010-03-30 13:36:00",10,False
"13068",9,"2011-01-24 08:20:00",2,False
"15790",9,"2011-11-29 14:53:00",1,False
"12464",9,"2011-02-03 13:30:00",8,False
"14901",10,"2010-07-29 11:11:00",13,False
"13389",10,"2011-04-21 12:12:00",3,False
"18118",10,"2010-11-23 13:36:00",35,False
"14290",10,"2009-12-08 11:44:00",14,False
"17019",10,"2009-12-02 10:34:00",13,False
"13928",10,"2011-07-29 15:59:00",4,False
"16364",11,"2011-07-25 14:35:00",2,False
"17299",11,"2010-08-15 16:00:00",6,False
"15555",11,"2009-12-06 11:58:00",46,False
"13004",11,"2009-12-15 09:44:00",46,False
"13991",11,"2011-07-19 12:58:00",7,False
"13418",11,"2009-12-11 12:51:00",37,False
"13546",11,"2010-10-11 17:23:00",5,False
"17236",12,"2010-03-07 13:00:00",12,False
"18145",12,"2009-12-08 12:30:00",12,False
"17864",12,"2010-10-08 11:49:00",5,False
"13232",12,"2011-04-10 13:48:00",7,False
"14591",14,"2011-05-10 14:09:00",4,False
"16609",14,"2011-04-01 10:11:00",9,False
"13719",14,"2010-05-17 14:36:00",11,False
"18172",14,"2009-12-11 09:58:00",63,False
"14966",14,"2009-12-15 13:48:00",6,False
"15393",15,"2009-12-15 17:56:00",5,False
"17809",15,"2009-12-02 14:52:00",23,False
"14744",15,"2010-05-18 14:06:00",16,False
"14099",15,"2009-12-10 11:55:00",22,False
"17371",16,"2009-12-08 12:25:00",6,False
"15901",16,"2010-06-14 12:39:00",6,False
"12483",16,"2010-01-31 13:28:00",23,False
"12474",16,"2010-02-11 09:41:00",52,False
"17519",16,"2009-12-01 09:57:00",16,False
"16255",16,"2010-01-24 12:21:00",19,False
"14790",16,"2009-12-11 14:37:00",10,False
"17100",17,"2011-11-21 16:36:00",2,False
"15699",17,"2011-11-22 08:26:00",1,False
"12904",17,"2011-06-20 13:18:00",2,False
"17073",17,"2011-08-22 14:37:00",4,False
"15681",17,"2010-05-24 14:18:00",16,False
"17155",17,"2009-12-03 11:34:00",7,False
"15845",17,"2010-01-26 14:44:00",14,False
"15645",18,"2010-10-10 12:51:00",4,False
"18127",18,"2010-11-01 13:56:00",4,False
"17227",18,"2010-01-15 15:05:00",12,False
"12658",18,"2011-11-21 10:22:00",1,False
"14447",18,"2010-11-04 13:32:00",6,False
"13427",18,"2009-12-17 13:44:00",6,False
"14883",18,"2011-05-12 09:49:00",7,False
"14984",18,"2010-01-11 13:22:00",6,False
"12795",18,"2011-11-21 10:27:00",1,False
"15919",19,"2010-12-06 11:26:00",2,False
"15465",19,"2009-12-10 09:42:00",39,False
"16463",20,"2011-05-19 14:45:00",7,False
"13828",21,"2011-11-17 16:02:00",1,False
"12391",21,"2010-02-15 10:12:00",7,False
"15864",21,"2010-11-23 15:02:00",9,False
"16009",21,"2011-07-03 11:26:00",4,False
"16871",21,"2011-03-14 10:31:00",7,False
"14109",22,"2011-09-28 10:18:00",2,False
"14948",22,"2011-05-04 14:52:00",7,False
"13500",22,"2010-11-03 13:16:00",5,False
"15955",23,"2010-02-23 16:36:00",25,False
"12731",23,"2010-03-02 09:23:00",19,False
"15110",23,"2010-08-11 15:49:00",9,False
"12640",23,"2011-09-19 12:01:00",3,False
"18181",23,"2009-12-04 15:30:00",7,False
"15781",24,"2011-02-07 09:15:00",4,False
"13692",24,"2010-10-15 13:28:00",7,False
"17510",24,"2010-10-15 10:20:00",2,False
"13846",24,"2010-11-05 09:47:00",5,False
"15582",24,"2011-05-03 13:36:00",3,False
"12676",24,"2010-08-13 13:29:00",10,False
"15411",25,"2011-06-10 12:30:00",5,False
"15365",25,"2010-02-04 16:43:00",14,False
"12428",25,"2011-03-01 09:33:00",11,False
"15291",25,"2009-12-03 11:09:00",52,False
"18082",25,"2011-11-14 12:45:00",1,False
"15429",26,"2011-09-25 13:42:00",3,False
"15492",27,"2011-09-26 14:02:00",2,False
"12685",27,"2011-09-07 10:28:00",6,False
"17191",27,"2009-12-01 16:34:00",16,False
"13810",28,"2011-10-14 12:57:00",2,False
"14226",28,"2010-09-24 14:32:00",9,False
"17109",28,"2010-07-30 12:42:00",10,False
"15355",28,"2011-10-17 15:22:00",2,False
"18217",28,"2010-07-01 15:39:00",6,False
"17537",29,"2011-02-09 13:37:00",2,False
"16953",29,"2011-11-09 15:54:00",1,False
"17791",29,"2011-11-10 12:09:00",1,False
"16618",30,"2011-01-21 11:55:00",6,False
"17964",31,"2010-12-02 13:32:00",2,False
"13710",31,"2010-04-06 12:54:00",3,False
"13324",31,"2010-05-25 10:23:00",23,False
"15573",31,"2009-12-10 14:19:00",5,False
"14929",31,"2010-10-14 12:22:00",2,False
"15763",31,"2011-09-23 12:10:00",3,False
"17082",32,"2009-12-15 11:25:00",6,False
"15618",32,"2011-07-26 10:13:00",5,False
"17164",32,"2011-03-11 14:26:00",8,False
"16445",33,"2010-10-24 12:39:00",4,False
"13527",33,"2010-01-21 12:37:00",14,False
"15345",34,"2011-10-25 11:28:00",2,False
"15809",35,"2010-06-22 14:23:00",9,False
"14856",35,"2011-10-14 09:35:00",3,False
"13168",35,"2010-06-15 15:00:00",6,False
"16409",35,"2009-12-13 15:38:00",12,False
"14636",35,"2011-03-16 09:52:00",2,False
"16337",36,"2011-11-03 10:03:00",1,False
"13728",36,"2009-12-09 17:13:00",16,False
"17800",36,"2011-01-09 13:50:00",9,False
"14528",36,"2011-11-02 17:09:00",1,False
"17719",37,"2011-03-29 11:29:00",18,False
"16971",37,"2011-11-01 15:06:00",1,False
"15065",37,"2010-10-25 09:13:00",7,False
"16018",38,"2009-12-07 13:57:00",4,False
"18226",38,"2010-03-05 10:05:00",38,False
"13982",38,"2010-01-20 14:04:00",13,False
"16127",38,"2009-12-13 12:19:00",2,False
"13186",39,"2011-08-03 09:09:00",5,False
"13278",40,"2010-04-08 11:59:00",4,False
"15708",40,"2010-10-10 11:33:00",14,False
"14582",40,"2011-10-30 11:56:00",1,False
"12895",41,"2011-09-14 08:35:00",3,False
"17272",41,"2011-03-22 12:05:00",5,False
"15038",42,"2010-10-10 14:35:00",10,False
"14474",42,"2010-05-09 12:12:00",3,False
"14690",43,"2010-10-25 12:20:00",5,False
"16690",43,"2010-09-14 15:00:00",5,False
"16418",44,"2010-10-13 12:31:00",5,False
"15836",44,"2011-10-20 17:13:00",2,False
"17344",45,"2009-12-11 11:20:00",3,False
"17317",45,"2011-09-11 12:45:00",5,False
"14145",46,"2010-04-08 09:47:00",8,False
"12546",46,"2011-09-23 09:44:00",3,False
"17836",46,"2011-10-23 16:13:00",1,False
"13573",49,"2010-03-12 16:06:00",6,False
"12556",49,"2011-07-11 13:35:00",2,False
"14799",50,"2009-12-02 11:18:00",2,False
"16826",50,"2011-10-19 14:05:00",1,False
"17764",50,"2009-12-03 14:28:00",5,False
"13491",51,"2009-12-07 08:24:00",27,False
"13637",51,"2011-04-27 13:06:00",3,False
"17973",51,"2011-10-19 10:34:00",1,False
"12759",51,"2009-12-04 10:47:00",8,False
"13919",52,"2010-06-17 09:30:00",5,False
"15327",52,"2011-10-18 11:55:00",1,False
"16563",53,"2009-12-01 18:35:00",7,False
"14780",54,"2011-09-21 15:15:00",2,False
"14975",56,"2010-10-14 14:11:00",2,False
"13213",56,"2010-05-20 14:50:00",14,False
"14555",56,"2009-12-18 11:39:00",7,False
"12446",57,"2011-10-13 12:50:00",1,False
"12667",57,"2011-10-12 17:00:00",1,False
"14537",57,"2010-03-26 13:44:00",3,False
"13464",57,"2010-03-19 13:40:00",7,False
"12612",57,"2011-09-26 15:35:00",2,False
"17064",58,"2011-01-16 16:10:00",3,False
"12602",58,"2011-10-12 11:22:00",1,False
"13627",58,"2010-03-09 14:03:00",10,False
"15128",59,"2010-10-05 16:46:00",8,False
"16136",59,"2010-02-14 12:49:00",5,False
"14356",59,"2011-09-19 14:43:00",4,False
"17620",59,"2011-10-11 12:08:00",1,False
"14027",60,"2011-10-10 09:01:00",1,False
"16518",60,"2010-06-01 13:31:00",6,False
"13473",60,"2009-12-15 19:02:00",10,False
"13260",60,"2011-10-09 13:21:00",1,False
"12492",62,"2010-11-01 14:58:00",3,False
"18136",62,"2010-09-14 15:50:00",9,False
"15937",63,"2011-10-06 15:48:00",1,False
"16454",63,"2010-04-07 15:54:00",2,False
"12923",63,"2010-05-13 14:55:00",3,False
"12703",63,"2010-01-24 12:05:00",7,False
"14501",63,"2011-01-24 10:43:00",3,False
"15264",63,"2010-06-27 13:29:00",3,False
"13049",63,"2010-11-03 15:39:00",5,False
"12519",63,"2010-08-20 08:21:00",3,False
"15300",63,"2011-10-06 17:08:00",1,False
"14054",64,"2011-10-05 15:49:00",1,False
"17647",64,"2010-02-08 14:39:00",3,False
"13591",64,"2009-12-14 15:44:00",8,False
"17483",64,"2010-10-21 12:43:00",4,False
"13177",64,"2010-10-05 10:35:00",2,False
"13792",65,"2010-10-13 11:05:00",3,False
"15228",65,"2010-07-28 10:21:00",7,False
"15255",66,"2009-12-03 09:10:00",11,False
"13801",66,"2011-10-04 10:15:00",1,False
"16183",66,"2010-10-28 14:43:00",4,False
"16881",66,"2011-10-04 10:33:00",1,False
"12886",67,"2011-05-04 11:21:00",3,False
"15164",68,"2010-01-18 13:34:00",10,False
"16591",68,"2011-10-02 10:43:00",1,False
"12694",69,"2010-10-14 19:39:00",4,False
"12822",70,"2011-09-13 13:46:00",3,False
"13764",70,"2010-03-07 12:56:00",6,False
"14681",70,"2010-02-24 08:54:00",6,False
"13095",70,"2011-09-30 12:03:00",1,False
"14609",71,"2010-02-09 09:48:00",11,False
"17427",71,"2011-09-29 11:29:00",1,False
"18235",71,"2011-05-06 13:35:00",3,False
"12372",71,"2011-02-16 12:46:00",3,False
"16681",72,"2010-03-08 14:10:00",7,False
"15827",72,"2010-01-08 11:25:00",42,False
"17656",72,"2011-08-03 10:45:00",5,False
"12455",72,"2009-12-18 12:33:00",9,False
"14818",73,"2010-03-02 12:48:00",6,False
"17674",73,"2010-12-06 10:20:00",2,False
"13555",73,"2010-01-19 13:20:00",16,False
"14272",73,"2010-05-06 14:01:00",4,False
"15799",75,"2010-10-17 14:26:00",4,False
"12995",77,"2011-09-15 15:44:00",2,False
"17037",77,"2011-09-13 12:49:00",2,False
"15744",77,"2011-09-23 09:52:00",1,False
"16627",78,"2011-09-21 14:38:00",1,False
"13946",78,"2009-12-04 11:07:00",7,False
"17873",79,"2009-12-16 15:11:00",20,False
"16527",80,"2010-10-11 13:25:00",2,False
"13141",84,"2009-12-09 13:34:00",21,False
"14420",84,"2010-01-17 12:41:00",7,False
"12722",84,"2011-07-12 11:55:00",6,False
"16709",84,"2009-12-09 13:16:00",14,False
"13518",85,"2011-09-15 10:29:00",1,False
"16745",86,"2011-02-01 11:31:00",18,False
"14753",86,"2010-09-05 11:04:00",2,False
"16036",86,"2010-03-29 14:47:00",4,False
"14163",86,"2010-09-03 17:15:00",5,False
"15636",89,"2010-05-19 11:37:00",4,False
"16027",91,"2010-01-08 13:21:00",17,False
"14208",94,"2010-06-06 13:11:00",2,False
"16400",94,"2009-12-08 12:38:00",9,False
"16808",98,"2011-03-10 19:05:00",2,False
"15074",104,"2010-08-29 11:47:00",3,False
"15663",105,"2011-08-25 15:50:00",1,False
"17146",105,"2010-02-02 09:39:00",16,False
"12649",106,"2010-01-12 17:24:00",10,False
"16536",106,"2011-08-21 15:54:00",2,False
"18018",107,"2010-10-15 11:05:00",5,False
"14045",108,"2010-01-08 10:08:00",19,False
"12593",108,"2011-05-05 09:29:00",3,False
"12363",109,"2011-04-11 13:29:00",2,False
"12968",111,"2011-08-19 15:44:00",1,False
"16582",112,"2011-08-18 17:02:00",1,False
"13655",113,"2010-04-27 09:59:00",8,False
"18073",113,"2011-05-26 19:38:00",13,False
"17398",114,"2011-03-29 13:04:00",3,False
"15002",115,"2010-01-12 11:40:00",9,False
"16292",116,"2010-04-14 13:29:00",9,False
"16045",119,"2010-07-29 12:50:00",9,False
"13873",119,"2010-03-03 12:31:00",9,False
"14127",122,"2010-10-10 11:53:00",6,False
"16174",125,"2010-04-15 15:12:00",7,False
"16572",126,"2011-03-09 12:04:00",4,False
"17692",126,"2010-06-17 11:14:00",14,False
"16835",127,"2010-05-19 08:41:00",10,False
"15374",128,"2010-03-25 12:03:00",2,False
"17353",128,"2010-01-26 11:38:00",7,False
"12750",128,"2011-08-03 09:13:00",1,False
"15438",130,"2011-07-31 14:19:00",1,False
"18064",132,"2010-02-01 15:01:00",15,False
"15855",136,"2010-08-20 17:15:00",6,False
"18262",139,"2010-04-16 09:05:00",3,False
"16654",140,"2010-04-06 13:29:00",9,False
"12510",142,"2009-12-04 13:47:00",9,False
"12840",143,"2010-02-03 14:51:00",11,False
"15402",148,"2010-04-27 12:12:00",7,False
"14847",148,"2010-05-24 12:29:00",4,False
"14483",149,"2009-12-03 10:16:00",3,False
"15182",153,"2010-01-29 14:48:00",14,False
"13955",153,"2010-11-29 17:35:00",3,False
"18037",153,"2009-12-01 13:48:00",15,False
"16091",154,"2011-05-25 09:18:00",2,False
"12977",155,"2010-07-16 16:25:00",4,False
"14645",156,"2010-03-15 11:33:00",4,False
"17046",156,"2010-03-29 13:46:00",5,False
"14338",157,"2010-06-21 10:32:00",5,False
"15483",160,"2010-01-24 15:42:00",10,False
"17891",161,"2011-06-30 20:08:00",1,False
"17408",162,"2010-07-13 14:02:00",4,False
"15537",162,"2011-06-29 13:10:00",1,False
"15146",164,"2011-02-21 13:07:00",3,False
"16545",164,"2010-11-29 10:39:00",2,False
"17900",164,"2011-06-02 14:28:00",4,False
"13937",168,"2010-11-02 12:37:00",3,False
"15384",169,"2010-04-26 12:38:00",5,False
"13343",172,"2011-06-15 12:24:00",2,False
"13618",173,"2011-06-19 11:09:00",1,False
"15219",175,"2010-03-01 11:33:00",2,False
"17446",176,"2011-02-02 14:40:00",2,False
"14573",179,"2010-01-08 16:34:00",17,False
"15609",182,"2011-06-08 13:00:00",2,False
"13900",182,"2010-03-25 13:46:00",7,False
"16763",184,"2009-12-01 15:26:00",3,False
"12868",185,"2010-11-12 10:05:00",8,False
"18190",191,"2009-12-22 12:05:00",6,False
"13398",191,"2010-09-17 09:34:00",2,False
"14828",196,"2009-12-07 11:19:00",14,False
"14009",197,"2010-09-03 12:08:00",4,False
"15882",198,"2009-12-10 15:33:00",10,False
"17955",198,"2010-02-12 16:27:00",6,False
"13737",199,"2011-05-23 16:32:00",1,False
"17245",204,"2010-01-19 15:39:00",2,False
"14000",205,"2009-12-02 09:50:00",8,False
"17556",205,"2010-11-25 17:00:00",2,False
"17263",207,"2011-05-15 14:32:00",1,False
"13837",211,"2011-01-26 12:15:00",2,False
"14920",212,"2010-05-23 15:25:00",3,False
"14699",213,"2010-07-02 12:04:00",4,False
"15092",214,"2010-09-03 12:33:00",4,False
"14393",217,"2011-05-05 18:16:00",1,False
"14199",217,"2010-06-27 12:13:00",6,False
"16319",217,"2011-05-06 11:27:00",1,False
"16109",218,"2010-01-10 10:37:00",4,False
"16990",218,"2010-10-13 11:42:00",2,False
"16055",220,"2011-05-03 09:26:00",1,False
"17501",220,"2011-05-03 09:46:00",2,False
"15210",224,"2010-05-13 14:42:00",3,False
"17991",224,"2010-04-27 12:46:00",3,False
"15891",226,"2011-04-27 12:35:00",1,False
"12354",231,"2011-04-21 13:11:00",1,False
"13482",231,"2010-03-22 10:31:00",2,False
"17946",232,"2011-03-25 14:34:00",2,False
"15717",233,"2010-04-26 10:41:00",5,False
"18009",234,"2010-02-25 11:49:00",14,False
"17746",234,"2010-04-08 12:54:00",7,False
"14672",234,"2010-01-28 11:33:00",4,False
"15973",235,"2010-10-07 08:33:00",4,False
"15246",237,"2010-06-02 11:28:00",3,False
"17362",238,"2010-01-06 10:53:00",8,False
"14154",238,"2010-01-13 12:47:00",10,False
"15119",245,"2011-04-08 09:08:00",1,False
"14465",246,"2010-01-07 15:03:00",11,False
"17492",247,"2010-07-09 13:27:00",3,False
"13059",249,"2010-03-31 12:23:00",12,False
"14957",252,"2010-03-05 10:50:00",2,False
"17701",252,"2011-04-01 12:25:00",1,False
"15528",253,"2011-03-30 16:14:00",1,False
"16980",254,"2010-10-07 14:05:00",3,False
"15083",256,"2011-03-28 12:18:00",1,False
"13132",261,"2011-03-23 12:44:00",1,False
"12831",261,"2010-09-02 15:58:00",3,False
"16427",262,"2011-02-28 15:18:00",2,False
"14762",263,"2010-03-23 15:36:00",2,False
"14081",266,"2009-12-10 18:27:00",16,False
"15047",269,"2011-03-15 10:49:00",1,False
"16917",276,"2009-12-11 13:07:00",3,False
"18280",277,"2010-11-10 15:51:00",3,False
"12565",281,"2011-02-24 10:34:00",2,False
"15456",282,"2009-12-08 12:54:00",10,False
"14036",284,"2011-02-28 09:26:00",1,False
"13973",286,"2011-02-25 15:21:00",1,False
"16073",291,"2011-02-15 15:41:00",2,False
"12410",300,"2010-07-25 13:26:00",4,False
"13819",301,"2009-12-01 16:18:00",7,False
"15753",304,"2011-02-08 12:41:00",1,False
"14438",305,"2011-02-06 14:56:00",1,False
"14600",305,"2010-11-11 15:56:00",2,False
"14411",310,"2011-02-02 10:56:00",1,False
"13600",311,"2010-03-15 17:16:00",2,False
"14627",311,"2009-12-11 14:08:00",3,False
"12501",314,"2011-01-07 12:28:00",2,False
"17118",317,"2011-01-26 12:19:00",1,False
"14090",324,"2011-01-19 10:51:00",1,False
"15510",330,"2011-01-13 12:10:00",1,False
"15447",330,"2010-03-24 14:40:00",6,False
"16282",339,"2009-12-21 11:52:00",3,False
"13564",353,"2009-12-02 11:55:00",49,False
"16499",359,"2010-06-11 12:22:00",13,False
"16727",363,"2010-01-20 10:48:00",4,False
"16781",364,"2010-02-08 13:56:00",3,False
"17456",364,"2010-09-09 15:28:00",2,False
"13370",365,"2010-12-03 10:26:00",2,False
"16718",368,"2009-12-06 13:07:00",5,False
"16926",370,"2010-07-01 12:57:00",6,False
"17547",371,"2010-02-12 14:34:00",4,False
"16754",371,"2010-03-08 11:32:00",34,False
"17855",372,"2010-12-02 09:44:00",1,False
"17281",373,"2010-02-04 13:00:00",6,False
"16355",373,"2010-11-29 14:21:00",2,False
"16228",373,"2010-11-04 18:54:00",4,False
"14510",375,"2010-09-29 13:35:00",4,False
"13891",377,"2010-05-06 16:02:00",3,False
"15020",378,"2010-11-25 13:29:00",1,False
"17882",378,"2010-11-25 14:35:00",2,False
"16699",379,"2009-12-04 13:31:00",8,False
"15173",380,"2010-04-01 12:26:00",8,False
"16935",381,"2010-10-14 13:09:00",3,False
"16373",381,"2010-10-24 13:10:00",2,False
"17782",382,"2010-11-22 10:03:00",2,False
"15155",382,"2010-11-21 12:59:00",1,False
"13086",382,"2010-11-22 10:28:00",1,False
"15519",382,"2010-09-19 13:57:00",2,False
"17335",383,"2010-01-24 11:15:00",2,False
"16346",384,"2010-11-19 15:55:00",1,False
"13665",385,"2010-07-23 13:29:00",3,False
"12419",385,"2010-10-22 10:40:00",2,False
"17683",385,"2010-06-03 17:15:00",3,False
"17200",386,"2010-02-25 13:23:00",4,False
"13964",386,"2010-10-05 12:38:00",3,False
"13864",386,"2010-11-18 12:50:00",1,False
"15726",389,"2010-11-14 16:12:00",1,False
"13582",389,"2010-04-01 11:38:00",2,False
"17308",392,"2010-09-13 09:35:00",2,False
"16118",392,"2010-02-25 09:40:00",5,False
"14365",394,"2010-01-27 09:44:00",2,False
"17000",395,"2010-10-27 14:16:00",2,False
"15011",395,"2010-10-19 12:05:00",2,False
"13773",396,"2010-02-18 10:27:00",2,False
"13646",399,"2010-11-05 11:02:00",3,False
"16391",400,"2010-05-27 11:27:00",4,False
"14136",400,"2009-12-08 09:19:00",7,False
"15336",401,"2010-11-03 12:39:00",1,False
"12986",402,"2010-01-21 10:45:00",12,False
"14429",403,"2010-11-01 10:08:00",1,False
"15501",404,"2010-10-20 12:47:00",2,False
"13031",406,"2010-06-03 14:57:00",5,False
"17326",407,"2010-06-28 14:05:00",2,False
"14281",407,"2010-10-27 14:45:00",1,False
"16382",407,"2010-06-07 12:42:00",2,False
"12537",408,"2010-10-27 08:36:00",1,False
"16962",409,"2010-10-26 11:36:00",1,False
"14181",410,"2010-05-26 12:32:00",2,False
"13333",410,"2010-02-19 09:26:00",3,False
"13241",411,"2010-10-24 11:17:00",1,False
"12400",413,"2010-10-21 13:45:00",1,False
"13195",413,"2010-10-21 13:07:00",1,False
"13746",413,"2010-10-22 11:55:00",1,False
"16310",413,"2010-03-07 15:41:00",2,False
"17137",415,"2010-01-31 12:27:00",6,False
"16772",416,"2009-12-18 10:50:00",5,False
"15772",417,"2010-10-17 13:33:00",1,False
"15735",420,"2010-10-14 13:38:00",1,False
"14838",422,"2009-12-03 09:52:00",2,False
"13909",422,"2010-07-06 16:52:00",2,False
"17182",422,"2009-12-21 15:22:00",2,False
"14263",422,"2010-10-12 14:09:00",1,False
"17710",423,"2010-10-12 07:49:00",1,False
"14319",423,"2009-12-11 11:59:00",2,False
"17465",425,"2009-12-03 13:25:00",9,False
"13537",425,"2010-09-14 10:41:00",2,False
"14564",426,"2009-12-04 09:27:00",5,False
"15600",427,"2010-04-25 11:50:00",5,False
"17127",428,"2009-12-04 15:18:00",5,False
"14118",428,"2010-10-07 11:59:00",1,False
"13674",429,"2010-10-03 10:41:00",2,False
"14663",429,"2010-10-05 13:12:00",2,False
"16490",429,"2010-09-29 16:30:00",2,False
"13306",429,"2010-10-05 14:55:00",1,False
"13022",429,"2010-10-06 10:50:00",1,False
"14492",429,"2010-03-30 14:23:00",10,False
"18244",430,"2010-07-25 10:30:00",2,False
"16799",431,"2010-09-12 12:46:00",3,False
"12768",431,"2010-09-15 12:08:00",2,False
"13380",432,"2010-10-03 10:18:00",1,False
"15420",433,"2009-12-05 13:29:00",6,False
"17380",433,"2010-06-23 11:24:00",4,False
"16472",433,"2010-04-21 11:48:00",2,False
"13105",435,"2010-09-29 13:41:00",1,False
"16237",436,"2010-09-28 17:02:00",1,False
"13701",436,"2010-09-19 12:39:00",2,False
"16636",437,"2010-03-03 14:06:00",4,False
"16264",437,"2010-09-19 16:14:00",2,False
"12850",445,"2010-09-20 12:26:00",1,False
"17055",445,"2010-09-20 12:21:00",1,False
"13250",452,"2010-07-25 14:01:00",3,False
"12575",456,"2010-07-01 09:15:00",2,False
"15627",456,"2010-07-05 11:56:00",2,False
"12777",457,"2010-09-08 11:35:00",1,False
"13683",457,"2010-09-08 10:00:00",1,False
"12859",458,"2010-09-07 12:20:00",1,False
"16246",459,"2010-02-08 12:32:00",2,False
"15191",462,"2010-01-20 12:35:00",3,False
"15564",462,"2010-02-01 15:58:00",2,False
"16100",462,"2010-09-03 11:39:00",1,False
"12804",465,"2010-07-27 13:52:00",2,False
"13150",470,"2010-03-19 09:03:00",4,False
"13361",471,"2010-04-01 07:49:00",2,False
"13123",472,"2010-06-28 12:43:00",2,False
"16890",476,"2010-05-06 16:27:00",3,False
"12959",483,"2010-08-12 17:20:00",1,False
"13783",487,"2010-02-04 13:47:00",4,False
"14253",492,"2010-03-26 15:08:00",2,False
"17665",492,"2010-08-03 13:12:00",1,False
"15873",492,"2010-07-27 11:58:00",5,False
"15200",494,"2010-08-02 09:38:00",1,False
