"invoice_no","invoice_date","stock_code","description","quantity","unit_price","line_total"
"490685","2009-12-07 13:48:00","72755D","FLOWER FAIRY OIL BURNER SET SUMMER",32,1.25,40.00
"490685","2009-12-07 13:48:00","84029C","BROWN FURRY HOT WATER BOTTLE",3,3.75,11.25
"490685","2009-12-07 13:48:00","84029E","RED WOOLLY HOTTIE WHITE HEART.",3,3.75,11.25
"490685","2009-12-07 13:48:00","84032B","CHARLIE + LOLA RED HOT WATER BOTTLE",4,2.95,11.80
"490685","2009-12-07 13:48:00","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,0.21,10.08
"490685","2009-12-07 13:48:00","84270","ASSTD DESIGN BUBBLE GUM RING",30,0.21,6.30
"490685","2009-12-07 13:48:00","84559A","3D SHEET OF DOG STICKERS",17,0.85,14.45
"490685","2009-12-07 13:48:00","84559B","3D SHEET OF CAT STICKERS",15,0.85,12.75
"490685","2009-12-07 13:48:00","84691","PACK 20 DOLLY PEGS",4,0.85,3.40
"490685","2009-12-07 13:48:00","84692","BOX OF 24 COCKTAIL PARASOLS",4,0.42,1.68
"490685","2009-12-07 13:48:00","84933A","LARGE GREEN PEONY FOLDING STOOL",6,2.10,12.60
"490685","2009-12-07 13:48:00","84948","SILVER HANGING T-LIGHT HOLDER DOME",12,1.65,19.80
"490685","2009-12-07 13:48:00","84949","SILVER HANGING T-LIGHT HOLDER",6,1.65,9.90
"490685","2009-12-07 13:48:00","84978","HANGING HEART JAR T-LIGHT HOLDER",12,1.25,15.00
"490685","2009-12-07 13:48:00","85049A","TRADITIONAL CHRISTMAS RIBBONS",6,1.25,7.50
"490685","2009-12-07 13:48:00","85049B","LUSH GREENS RIBBONS",5,1.25,6.25
"490685","2009-12-07 13:48:00","85049E","SCANDINAVIAN REDS RIBBONS",1,1.25,1.25
"490685","2009-12-07 13:48:00","85049E","SCANDINAVIAN REDS RIBBONS",4,1.25,5.00
"491690","2009-12-13 13:09:00","21051","RIBBONS PURSE ",48,1.69,81.12
"491690","2009-12-13 13:09:00","21238","RED SPOTTY CUP",16,0.85,13.60
"491690","2009-12-13 13:09:00","21479","WHITE SKULL HOT WATER BOTTLE ",4,3.75,15.00
"491690","2009-12-13 13:09:00","21485","RED SPOT HEART HOT WATER BOTTLE",3,4.95,14.85
"491690","2009-12-13 13:09:00","21539","RETRO SPOTS BUTTER DISH",3,4.95,14.85
"491690","2009-12-13 13:09:00","21790","VINTAGE SNAP CARDS",24,0.85,20.40
"491690","2009-12-13 13:09:00","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,1.25,15.00
"491690","2009-12-13 13:09:00","21889","WOODEN BOX OF DOMINOES",12,1.25,15.00
"491690","2009-12-13 13:09:00","22132","RED LOVE HEART SHAPE CUP",24,0.85,20.40
"491690","2009-12-13 13:09:00","22185","SLATE TILE NATURAL HANGING",36,1.45,52.20
"491690","2009-12-13 13:09:00","48188","DOOR MAT WELCOME PUPPIES",10,5.95,59.50
"491690","2009-12-13 13:09:00","84933A","LARGE GREEN PEONY FOLDING STOOL",18,2.10,37.80
"491690","2009-12-13 13:09:00","84933B","LARGE PINK PEONY FOLDING STOOL",18,2.10,37.80
"491690","2009-12-13 13:09:00","84933C","LARGE BLUE ORIENTAL FOLDING STOOL",18,2.10,37.80
"491690","2009-12-13 13:09:00","84946","ANTIQUE SILVER TEA GLASS ETCHED",72,1.06,76.32
"491951","2009-12-14 15:51:00","11001","ASSTD DESIGN RACING CAR PEN",32,1.69,54.08
"491951","2009-12-14 15:51:00","15036","ASSORTED COLOURS SILK FAN",12,0.65,7.80
"491951","2009-12-14 15:51:00","15039","SANDALWOOD FAN",6,0.85,5.10
"491951","2009-12-14 15:51:00","16237","SLEEPING CAT ERASERS",30,0.21,6.30
"491951","2009-12-14 15:51:00","18094C","WHITE/BLUE RECT CERAMIC OIL BURNER",6,1.25,7.50
"491951","2009-12-14 15:51:00","20676","RED SPOTTY BOWL",13,1.25,16.25
"491951","2009-12-14 15:51:00","20724","RED SPOTTY CHARLOTTE BAG",20,0.85,17.00
"491951","2009-12-14 15:51:00","20768","GREEN FERN JOURNAL ",36,0.85,30.60
"491951","2009-12-14 15:51:00","20772","GARDEN PATH JOURNAL",36,0.85,30.60
"491951","2009-12-14 15:51:00","20981","12 PENCILS TALL TUBE WOODLAND",24,0.85,20.40
"491951","2009-12-14 15:51:00","20982","12 PENCILS TALL TUBE SKULLS",8,0.85,6.80
"491951","2009-12-14 15:51:00","21077","SET/20 WOODLAND PAPER NAPKINS ",4,0.85,3.40
"491951","2009-12-14 15:51:00","21080","SET/20 RED SPOTTY PAPER NAPKINS ",15,0.85,12.75
"491951","2009-12-14 15:51:00","21086","SET/6 RED SPOTTY PAPER CUPS",5,0.65,3.25
"491951","2009-12-14 15:51:00","21121","SET/10 RED SPOTTY PARTY CANDLES",6,1.25,7.50
"491951","2009-12-14 15:51:00","21156","RED SPOTTY CHILDS APRON",8,1.95,15.60
"491951","2009-12-14 15:51:00","21186","WHITE DOVE HONEYCOMB PAPER GARLAND",1,1.65,1.65
"491951","2009-12-14 15:51:00","21186","WHITE DOVE HONEYCOMB PAPER GARLAND",2,1.65,3.30
"491951","2009-12-14 15:51:00","21188","3D HEARTS  HONEYCOMB PAPER GARLAND",8,2.95,23.60
"491951","2009-12-14 15:51:00","21193","WHITE HONEYCOMB PAPER FAN ",2,2.10,4.20
"491951","2009-12-14 15:51:00","21200","MULTICOLOUR HONEYCOMB PAPER GARLAND",7,1.65,11.55
"491951","2009-12-14 15:51:00","21203","BUTTERFLIES  HONEYCOMB GARLAND",7,1.65,11.55
"491951","2009-12-14 15:51:00","21205","MULTICOLOUR 3D BALLS GARLAND",1,2.55,2.55
"491951","2009-12-14 15:51:00","21224","SET/4 SKULL BADGES",10,1.25,12.50
"491951","2009-12-14 15:51:00","21327","SKULLS WRITING SET ",8,1.65,13.20
"491951","2009-12-14 15:51:00","21330","WOODLAND ANIMAL  WRITING SET ",8,1.65,13.20
"491951","2009-12-14 15:51:00","21440","12 MINI TOADSTOOL PEGS",12,1.25,15.00
"491951","2009-12-14 15:51:00","21479","WHITE SKULL HOT WATER BOTTLE ",4,3.75,15.00
"491951","2009-12-14 15:51:00","21529","RETRO SPOT CERAMIC TOASTRACK",2,3.45,6.90
"491951","2009-12-14 15:51:00","21535","RETRO SPOT SMALL MILK JUG",1,2.55,2.55
"491951","2009-12-14 15:51:00","21544","SKULLS  WATER TRANSFER TATTOOS ",12,0.85,10.20
"491951","2009-12-14 15:51:00","21558","SKULL LUNCHBOX WITH CUTLERY ",4,2.55,10.20
"491951","2009-12-14 15:51:00","21561","DINOSAUR LUNCHBOX WITH CUTLERY",4,2.55,10.20
"491951","2009-12-14 15:51:00","21746","SMALL RED SPOT  WINDMILL",6,1.25,7.50
"491951","2009-12-14 15:51:00","21749","LARGE RED SPOT WINDMILL",2,2.10,4.20
"491951","2009-12-14 15:51:00","21750"," LARGE SKULL WINDMILL",2,2.10,4.20
"491951","2009-12-14 15:51:00","21786","RAIN HAT WITH RED SPOTS",24,0.42,10.08
"491951","2009-12-14 15:51:00","21828","EIGHT PIECE SNAKE  SET",6,1.25,7.50
"491951","2009-12-14 15:51:00","21842","PINK HEART CANDY BUTTON CALCULATOR",6,2.55,15.30
"491951","2009-12-14 15:51:00","21931","JUMBO STORAGE BAG SUKI",10,1.95,19.50
"491951","2009-12-14 15:51:00","21983","PACK OF 12 BLUE PAISLEY TISSUES ",12,0.29,3.48
"491951","2009-12-14 15:51:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",12,0.29,3.48
"491951","2009-12-14 15:51:00","21987","PACK OF 6 SKULL PAPER CUPS",4,0.65,2.60
"491951","2009-12-14 15:51:00","21988","PACK OF 6 SKULL PAPER PLATES",6,0.85,5.10
"491951","2009-12-14 15:51:00","22075","6 RIBBONS ELEGANT CHRISTMAS ",5,1.65,8.25
"491951","2009-12-14 15:51:00","22076","6 RIBBONS EMPIRE  ",7,1.65,11.55
"491951","2009-12-14 15:51:00","22079","RIBBON REEL HEARTS DESIGN ",10,1.65,16.50
"491951","2009-12-14 15:51:00","22081","RIBBON REEL FLORA + FAUNA ",10,1.65,16.50
"491951","2009-12-14 15:51:00","22088","PAPER BUNTING COLOURED LACE",2,2.95,5.90
"491951","2009-12-14 15:51:00","22093","MOTORING TISSUE BOX",6,1.25,7.50
"491951","2009-12-14 15:51:00","22094","RED POLKA DOT TISSUE BOX",5,1.25,6.25
"491951","2009-12-14 15:51:00","22100","SKULLS SQUARE TISSUE BOX",5,1.25,6.25
"491951","2009-12-14 15:51:00","22111","SCOTTIE DOG HOT WATER BOTTLE",8,4.95,39.60
"491951","2009-12-14 15:51:00","22131","FOOD CONTAINER SET 3 LOVE HEART ",2,1.95,3.90
"491951","2009-12-14 15:51:00","22196","SMALL HEART MEASURING SPOONS",2,0.85,1.70
"491951","2009-12-14 15:51:00","22196","SMALL HEART MEASURING SPOONS",6,0.85,5.10
"491951","2009-12-14 15:51:00","22243","HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",8,1.65,13.20
"491951","2009-12-14 15:51:00","22352","LUNCHBOX WITH CUTLERY RETROSPOT ",6,2.55,15.30
"491951","2009-12-14 15:51:00","35271S","GOLD PRINT PAPER BAG",144,0.19,27.36
"491951","2009-12-14 15:51:00","35980C","REDWHITE STRIPE SCANDINAVIAN HEART ",12,0.38,4.56
"491951","2009-12-14 15:51:00","35981C","WHITE SNOW SCANDINAVIAN STOCKING ",13,0.38,4.94
"491951","2009-12-14 15:51:00","51008","AFGHAN SLIPPER SOCK PAIR",10,3.45,34.50
"491951","2009-12-14 15:51:00","72598","SET/12 TAPER CANDLES",4,0.85,3.40
"491951","2009-12-14 15:51:00","72750A","F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",16,1.95,31.20
"491951","2009-12-14 15:51:00","72750B","F.FAIRY S/3 CANDLE/GLASS,LAVENDER",16,1.95,31.20
"491951","2009-12-14 15:51:00","72750C","F.FAIRY S/3 CANDLE/GLASS, ROSE",16,1.95,31.20
"491951","2009-12-14 15:51:00","84012","MAGIC SHEEP WOOL GROWING FROM PAPER",10,2.55,25.50
"491951","2009-12-14 15:51:00","84032B","CHARLIE + LOLA RED HOT WATER BOTTLE",2,2.95,5.90
"491951","2009-12-14 15:51:00","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",48,0.21,10.08
"491951","2009-12-14 15:51:00","84270","ASSTD DESIGN BUBBLE GUM RING",60,0.21,12.60
"491951","2009-12-14 15:51:00","84466","TOP SECRET PEN SET",7,1.25,8.75
"491951","2009-12-14 15:51:00","84691","PACK 20 DOLLY PEGS",2,0.85,1.70
"491951","2009-12-14 15:51:00","85049A","TRADITIONAL CHRISTMAS RIBBONS",4,1.25,5.00
"491951","2009-12-14 15:51:00","85084","HOLLY TOP CHRISTMAS STOCKING",21,0.85,17.85
"491951","2009-12-14 15:51:00","85231B","CINAMMON SET OF 9 T-LIGHTS",15,0.85,12.75
"493435","2010-01-04 12:57:00","10120","DOGGY RUBBER",30,0.21,6.30
"493435","2010-01-04 12:57:00","15036","ASSORTED COLOURS SILK FAN",12,0.65,7.80
"493435","2010-01-04 12:57:00","16207A","PINK STRAWBERRY HANDBAG ",3,2.95,8.85
"493435","2010-01-04 12:57:00","16237","SLEEPING CAT ERASERS",30,0.21,6.30
"493435","2010-01-04 12:57:00","17039","INLAID WOOD INCENSE HOLDER",10,0.29,2.90
"493435","2010-01-04 12:57:00","20675","BLUE SPOTTY BOWL",5,1.25,6.25
"493435","2010-01-04 12:57:00","20712","JUMBO BAG WOODLAND ANIMALS",8,1.95,15.60
"493435","2010-01-04 12:57:00","20727","LUNCH BAG  BLACK SKULL.",5,1.65,8.25
"493435","2010-01-04 12:57:00","20913","SET/5 BLUE SPOTTY LID GLASS BOWLS",1,2.95,2.95
"493435","2010-01-04 12:57:00","21026","SPACE OWL",10,1.25,12.50
"493435","2010-01-04 12:57:00","21082","SET/20 FRUIT SALAD PAPER NAPKINS ",6,0.85,5.10
"493435","2010-01-04 12:57:00","21440","12 MINI TOADSTOOL PEGS",24,1.25,30.00
"493435","2010-01-04 12:57:00","21472","LADYBIRD + BEE RAFFIA FOOD COVER",3,3.75,11.25
"493435","2010-01-04 12:57:00","21488","RED WHITE SCARF  HOT WATER BOTTLE",24,3.45,82.80
"493435","2010-01-04 12:57:00","21495","SKULLS WRAP",25,0.42,10.50
"493435","2010-01-04 12:57:00","21498","RED SPOTS  WRAP ",25,0.42,10.50
"493435","2010-01-04 12:57:00","21504","SKULLS GREETING CARD",12,0.42,5.04
"493435","2010-01-04 12:57:00","21507","ELEPHANT, BIRTHDAY CARD, ",12,0.42,5.04
"493435","2010-01-04 12:57:00","21509","COWBOYS AND INDIANS BIRTHDAY CARD ",12,0.42,5.04
"493435","2010-01-04 12:57:00","21544","SKULLS  WATER TRANSFER TATTOOS ",10,0.85,8.50
"493435","2010-01-04 12:57:00","21675","BUTTERFLIES STICKERS",6,0.85,5.10
"493435","2010-01-04 12:57:00","21678","PAISLEY PATTERN  STICKERS",2,0.85,1.70
"493435","2010-01-04 12:57:00","21679","SKULLS  STICKERS",23,0.85,19.55
"493435","2010-01-04 12:57:00","21714","CITRONELLA CANDLE GARDEN POT",6,1.25,7.50
"493435","2010-01-04 12:57:00","21788","KIDS RAIN MAC BLUE",6,0.85,5.10
"493435","2010-01-04 12:57:00","21789","KIDS RAIN MAC PINK",4,0.85,3.40
"493435","2010-01-04 12:57:00","21836","GINGHAM OVEN GLOVE RED HEART ",4,3.75,15.00
"493435","2010-01-04 12:57:00","21929","JUMBO BAG PINK VINTAGE PAISLEY",11,1.95,21.45
"493435","2010-01-04 12:57:00","21987","PACK OF 6 SKULL PAPER CUPS",7,0.65,4.55
"493435","2010-01-04 12:57:00","21988","PACK OF 6 SKULL PAPER PLATES",4,0.85,3.40
"493435","2010-01-04 12:57:00","21989","PACK OF 20 SKULL PAPER NAPKINS",6,0.85,5.10
"493435","2010-01-04 12:57:00","22025","RING OF ROSES BIRTHDAY CARD",12,0.42,5.04
"493435","2010-01-04 12:57:00","22028","PENNY FARTHING BIRTHDAY CARD",12,0.42,5.04
"493435","2010-01-04 12:57:00","22033","BOTANICAL ROSE GREETING CARD",12,0.42,5.04
"493435","2010-01-04 12:57:00","22036","DINOSAUR BIRTHDAY CARD",12,0.42,5.04
"493435","2010-01-04 12:57:00","22040","BOTANICAL ROSE GIFT WRAP",25,0.42,10.50
"493435","2010-01-04 12:57:00","22100","SKULLS SQUARE TISSUE BOX",6,1.25,7.50
"493435","2010-01-04 12:57:00","22132","RED LOVE HEART SHAPE CUP",12,0.85,10.20
"493435","2010-01-04 12:57:00","22133","PINK LOVE HEART SHAPE CUP",12,0.85,10.20
"493435","2010-01-04 12:57:00","22136","LOVE HEART SOCK HANGER",6,1.65,9.90
"493435","2010-01-04 12:57:00","22319","HAIRCLIPS FORTIES FABRIC ASSORTED",12,0.65,7.80
"493435","2010-01-04 12:57:00","22332","SKULLS PARTY BAG + STICKER SET",6,1.65,9.90
"493435","2010-01-04 12:57:00","22352","LUNCHBOX WITH CUTLERY RETROSPOT ",6,2.55,15.30
"493435","2010-01-04 12:57:00","37112","YELLOW BIRDS FELT DES FOODCOVER",2,3.75,7.50
"493435","2010-01-04 12:57:00","40016","CHINESE DRAGON PAPER LANTERNS",12,0.42,5.04
"493435","2010-01-04 12:57:00","40046A","RED DAISY PAPER LAMPSHADE",7,1.25,8.75
"493435","2010-01-04 12:57:00","51008","AFGHAN SLIPPER SOCK PAIR",10,3.45,34.50
"493435","2010-01-04 12:57:00","72038P","PRICE'S CANDLE PEACH",200,0.08,16.00
"493435","2010-01-04 12:57:00","72232","FENG SHUI PILLAR CANDLE",24,0.19,4.56
"493435","2010-01-04 12:57:00","72484","ROSES IN WHITE HEART CANDLE ",48,0.38,18.24
"493435","2010-01-04 12:57:00","72800D","S/4 BLUE DINNER CANDLE SILVER FLOCK",12,0.79,9.48
"493435","2010-01-04 12:57:00","84007","MAGIC GARDEN MOUNT FUJI",6,2.55,15.30
"493435","2010-01-04 12:57:00","84031A","CHARLIE+LOLA RED HOT WATER BOTTLE ",24,1.95,46.80
"493435","2010-01-04 12:57:00","84031B","CHARLIE LOLA BLUE HOT WATER BOTTLE ",24,1.95,46.80
"493435","2010-01-04 12:57:00","84032A","CHARLIE+LOLA PINK HOT WATER BOTTLE",36,1.25,45.00
"493435","2010-01-04 12:57:00","84288B","SET/2 BLUE  NOODLE BASKETS",4,1.95,7.80
"493435","2010-01-04 12:57:00","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",4,1.25,5.00
"493435","2010-01-04 12:57:00","84558A","3D DOG PICTURE PLAYING CARDS",6,2.95,17.70
"493435","2010-01-04 12:57:00","84559A","3D SHEET OF DOG STICKERS",8,0.85,6.80
"493435","2010-01-04 12:57:00","84578","ELEPHANT TOY WITH BLUE T-SHIRT",4,3.75,15.00
"493435","2010-01-04 12:57:00","84596E","SMALL LICORICE DES PINK BOWL",6,1.25,7.50
"493435","2010-01-04 12:57:00","84992","72 SWEETHEART FAIRY CAKE CASES",24,0.55,13.20
"493435","2010-01-04 12:57:00","85049B","LUSH GREENS RIBBONS",8,1.25,10.00
"493435","2010-01-04 12:57:00","85231B","CINAMMON SET OF 9 T-LIGHTS",6,0.85,5.10
"493435","2010-01-04 12:57:00","85231L","LAVENDER SCENTED SET/9 T-LIGHTS",6,0.85,5.10
"495546","2010-01-25 15:54:00","17084N","FAIRY DREAMS INCENSE ",25,0.21,5.25
"495546","2010-01-25 15:54:00","20676","RED SPOTTY BOWL",8,1.25,10.00
"495546","2010-01-25 15:54:00","20713","JUMBO BAG OWLS",8,1.95,15.60
"495546","2010-01-25 15:54:00","20752","RETRO BLUE SPOTTY WASHING UP GLOVES",4,2.10,8.40
"495546","2010-01-25 15:54:00","20914","SET/5 RED SPOTTY LID GLASS BOWLS",1,2.95,2.95
"495546","2010-01-25 15:54:00","21076","SET/20 COLLAGE PAPER NAPKIN ",6,0.85,5.10
"495546","2010-01-25 15:54:00","21084","SET/6 COLLAGE PAPER CUPS",4,0.65,2.60
"495546","2010-01-25 15:54:00","21167","WHITE SAGE INCENSE",25,0.21,5.25
"495546","2010-01-25 15:54:00","21190","PINK HEARTS PAPER GARLAND",6,1.65,9.90
"495546","2010-01-25 15:54:00","21204","DAISIES  HONEYCOMB GARLAND ",4,1.65,6.60
"495546","2010-01-25 15:54:00","21206","STRAWBERRY HONEYCOMB  GARLAND ",6,1.65,9.90
"495546","2010-01-25 15:54:00","21242","RED SPOTTY PLATE ",8,1.69,13.52
"495546","2010-01-25 15:54:00","21249","WOODLAND  HEIGHT CHART STICKERS ",5,2.95,14.75
"495546","2010-01-25 15:54:00","21251","DINOSAUR HEIGHT CHART STICKER SET",4,2.95,11.80
"495546","2010-01-25 15:54:00","21484","CHICK GREY HOT WATER BOTTLE",6,3.45,20.70
"495546","2010-01-25 15:54:00","21531","RETRO SPOT SUGAR JAM BOWL",2,2.55,5.10
"495546","2010-01-25 15:54:00","21535","RETRO SPOT SMALL MILK JUG",2,2.55,5.10
"495546","2010-01-25 15:54:00","21542","WOODLAND WATER TRANSFER TATTOOS ",13,0.85,11.05
"495546","2010-01-25 15:54:00","21557","SET OF 6 FUNKY BEAKERS",2,2.95,5.90
"495546","2010-01-25 15:54:00","21561","DINOSAUR LUNCHBOX WITH CUTLERY",2,2.55,5.10
"495546","2010-01-25 15:54:00","21563","RED HEART SHAPE LOVE BUCKET ",3,2.95,8.85
"495546","2010-01-25 15:54:00","21709","FOLDING UMBRELLA  CHOC/WHITE  SPOT",2,4.95,9.90
"495546","2010-01-25 15:54:00","21755","LOVE BUILDING BLOCK WORD",2,5.95,11.90
"495546","2010-01-25 15:54:00","21790","VINTAGE SNAP CARDS",6,0.85,5.10
"495546","2010-01-25 15:54:00","21792","CLASSIC FRENCH STYLE BASKET GREEN ",2,6.75,13.50
"495546","2010-01-25 15:54:00","21916","SET 12 RETRO WHITE CHALK STICKS",12,0.42,5.04
"495546","2010-01-25 15:54:00","21917","SET 12 KIDS  WHITE CHALK STICKS",10,0.42,4.20
"495546","2010-01-25 15:54:00","21918","SET 12 KIDS COLOUR  CHALK STICKS",10,0.42,4.20
"495546","2010-01-25 15:54:00","21931","JUMBO STORAGE BAG SUKI",6,1.95,11.70
"495546","2010-01-25 15:54:00","21985","PACK OF 12 HEARTS DESIGN TISSUES ",24,0.29,6.96
"495546","2010-01-25 15:54:00","22074","6 RIBBONS SHIMMERING PINKS ",2,1.65,3.30
"495546","2010-01-25 15:54:00","22074","6 RIBBONS SHIMMERING PINKS ",6,1.65,9.90
"495546","2010-01-25 15:54:00","22093","MOTORING TISSUE BOX",1,1.25,1.25
"495546","2010-01-25 15:54:00","22094","RED POLKA DOT TISSUE BOX",1,1.25,1.25
"495546","2010-01-25 15:54:00","22131","FOOD CONTAINER SET 3 LOVE HEART ",6,1.95,11.70
"495546","2010-01-25 15:54:00","22136","LOVE HEART SOCK HANGER",6,1.65,9.90
